subject,trial_num,condition,signal_present,correct,rt
6,101,bias,0,1,0.7442799999993295
6,102,bias,1,1,0.5634549999954179
6,103,bias,0,1,1.065849999998696
6,104,bias,0,1,0.6808549999985843
6,105,bias,1,1,0.8606500000031665
6,106,bias,1,1,1.7030099999979138
6,107,bias,1,1,0.931624999997206
6,108,bias,1,1,1.4784099999964235
6,109,bias,0,1,0.8712950000036508
6,110,bias,0,1,0.6712050000056624
6,111,bias,0,1,1.1136649999972432
6,112,bias,0,1,1.068710000006482
6,113,bias,1,1,1.2927950000017878
6,114,bias,1,1,1.336875000008382
6,115,bias,0,1,1.1699050000030546
6,116,bias,1,1,0.8445500000091269
6,117,bias,0,1,1.0479699999997392
6,118,bias,0,1,1.45615500000678
6,119,bias,1,1,1.738274999995716
6,120,bias,0,1,2.049739999987185
6,97,no_bias,0,1,2.462060000005178
6,98,no_bias,0,1,3.0427349999947473
6,99,no_bias,1,1,1.6150500000081955
6,100,no_bias,1,1,0.9393299999944864
6,101,no_bias,1,1,0.6282849999992177
6,102,no_bias,1,0,1.7380600000033155
6,103,no_bias,0,1,0.8320499999970198
6,104,no_bias,1,0,1.2030950000043958
6,105,no_bias,1,0,0.8321750000035391
6,106,no_bias,1,0,0.6471900000032037
6,107,no_bias,0,1,0.6615299999974668
6,108,no_bias,0,1,0.7385099999960512
6,109,no_bias,1,1,0.6021899999901652
6,110,no_bias,0,1,1.1097799999993294
6,111,no_bias,0,1,0.6822499999981374
6,112,no_bias,1,1,0.6789350000033155
6,113,no_bias,1,1,1.1991450000060722
6,114,no_bias,0,1,0.6382900000028312
6,115,no_bias,0,1,0.41228000000398607
6,116,no_bias,0,1,0.6224050000011921
6,117,no_bias,1,0,0.6335900000119582
6,118,no_bias,0,1,0.11656500000413508
6,119,no_bias,1,0,0.46981500000413506
6,120,no_bias,0,1,0.5278350000008941
6,121,bias,0,1,1.6958999999919906
6,122,bias,0,1,1.500524999995716
6,123,bias,0,1,2.3441100000049917
6,124,bias,0,1,1.3819999999981374
6,125,bias,1,1,0.9749900000030176
6,126,bias,1,1,0.8845449999934062
6,127,bias,1,1,1.806485000007786
6,128,bias,1,1,1.4310899999979882
6,129,bias,1,0,1.29350500000827
6,130,bias,0,1,1.468665000007488
6,131,bias,1,1,0.7355950000053272
6,132,bias,0,1,0.8553200000030919
6,133,bias,0,1,1.750014999997802
6,134,bias,0,1,0.708089999999851
6,135,bias,1,1,0.760105000008829
6,136,bias,0,1,1.0129900000030176
6,137,bias,1,1,0.7486249999934808
6,138,bias,1,1,2.0656000000014902
6,139,bias,0,1,0.9821000000089408
6,140,bias,0,1,2.475969999999739
6,141,bias,1,1,2.054109999997541
6,142,bias,0,1,2.228125000008382
6,143,bias,1,1,1.033379999993369
6,144,bias,1,0,1.4833699999870733
6,121,no_bias,0,1,2.502309999995865
6,122,no_bias,1,1,0.6131100000049919
6,123,no_bias,0,1,1.2051050000013783
6,124,no_bias,1,1,0.13409500000160188
6,125,no_bias,0,1,0.5889299999978393
6,126,no_bias,1,1,0.6196049999995157
6,127,no_bias,0,1,1.025745000006631
6,128,no_bias,0,1,2.9430549999959768
6,129,no_bias,1,0,1.8366499999975785
6,130,no_bias,1,0,1.2771400000052529
6,131,no_bias,1,1,1.605804999998771
6,132,no_bias,0,1,2.730664999996312
6,133,no_bias,0,1,0.8218600000105798
6,134,no_bias,0,1,0.6674850000124425
6,135,no_bias,1,0,0.6861249999925494
6,136,no_bias,1,0,1.0713149999929592
6,137,no_bias,0,1,1.769670000009239
6,138,no_bias,1,0,0.6849599999981001
6,139,no_bias,0,1,0.6753400000017137
6,140,no_bias,1,1,0.6854450000105425
6,141,no_bias,0,1,0.78476500000339
6,142,no_bias,1,1,0.610159999997355
6,143,no_bias,0,1,0.8764949999889359
6,144,no_bias,1,0,0.6925399999888614
7,1,bias,0,1,0.8273999999761581
7,2,bias,1,1,0.626
7,3,bias,0,1,0.5087000000476837
7,4,bias,0,1,1.3757000000476836
7,5,bias,0,1,0.604
7,6,bias,1,0,0.42909999990463255
7,7,bias,0,0,1.4147999999523164
7,8,bias,1,1,0.4218999999761581
7,9,bias,0,0,0.5113999999761581
7,10,bias,1,1,0.7155
7,11,bias,1,1,0.5506000000238419
7,12,bias,0,1,0.381
7,13,bias,1,1,0.40560000002384183
7,14,bias,0,1,0.4401999999284744
7,15,bias,1,1,0.6617000000476837
7,16,bias,1,1,0.3507999999523163
7,17,bias,1,1,0.3697999999523162
7,18,bias,0,0,0.423
7,19,bias,1,1,0.3713000000715256
7,20,bias,1,1,0.48060000002384184
7,21,bias,0,1,0.3297999999523163
7,22,bias,0,1,0.5626000000238418
7,23,bias,1,1,0.37059999990463255
7,24,bias,0,1,0.40560000002384183
7,1,no_bias,0,1,1.2171999999284744
7,2,no_bias,1,1,0.23809999990463257
7,3,no_bias,0,1,0.2618000000715256
7,4,no_bias,1,1,0.2860999999046326
7,5,no_bias,0,1,0.4372000000476837
7,6,no_bias,0,1,0.1757000000476837
7,7,no_bias,0,1,0.34639999997615817
7,8,no_bias,1,1,0.178
7,9,no_bias,1,1,0.22340000009536745
7,10,no_bias,0,1,0.2644000000953674
7,11,no_bias,1,1,0.1
7,12,no_bias,1,1,0.2726000000238419
7,13,no_bias,0,1,0.3621999999284744
7,14,no_bias,0,0,0.5383000000715256
7,15,no_bias,0,1,0.3875
7,16,no_bias,1,1,0.46610000002384183
7,17,no_bias,0,1,0.46039999997615816
7,18,no_bias,0,1,0.638
7,19,no_bias,1,0,0.3483999999761581
7,20,no_bias,0,1,0.3676999999284744
7,21,no_bias,1,1,0.26070000004768373
7,22,no_bias,1,1,0.20409999990463257
7,23,no_bias,1,1,0.29510000002384185
7,24,no_bias,1,1,1.1107999999523166
7,25,bias,1,1,1.255100000023842
7,26,bias,1,1,0.35
7,27,bias,1,1,0.46839999997615817
7,28,bias,1,1,0.4603000000715255
7,29,bias,0,1,0.28319999992847444
7,30,bias,1,1,0.2757000000476837
7,31,bias,0,1,1.0962000000476837
7,32,bias,0,1,1.0628000000715256
7,33,bias,0,1,0.5182000000476837
7,34,bias,1,1,0.333
7,35,bias,0,1,0.7063999999761581
7,36,bias,0,1,0.4243999999761581
7,37,bias,0,1,0.76
7,38,bias,0,0,0.7081000000238419
7,39,bias,1,1,0.2716000000238419
7,40,bias,1,1,0.3947999999523163
7,41,bias,0,1,0.3293000000715256
7,42,bias,0,1,0.39839999997615816
7,43,bias,1,1,0.4893999999761582
7,44,bias,0,0,0.7301000000238419
7,45,bias,0,1,0.32010000002384187
7,46,bias,1,1,0.37239999997615814
7,47,bias,1,1,0.5637999999523163
7,48,bias,1,0,0.41960000002384185
7,25,no_bias,1,0,2.694099999904633
7,26,no_bias,0,1,0.5197999999523163
7,27,no_bias,0,1,0.7615999999046326
7,28,no_bias,0,1,0.4556000000238419
7,29,no_bias,1,1,0.5831999999284744
7,30,no_bias,0,1,1.2432000000476835
7,31,no_bias,1,1,2.332600000023842
7,32,no_bias,0,1,0.856
7,33,no_bias,1,1,0.36379999995231627
7,34,no_bias,0,0,0.605
7,35,no_bias,1,1,0.32819999992847443
7,36,no_bias,1,1,0.5948999999761582
7,37,no_bias,0,0,0.5582000000476837
7,38,no_bias,1,0,0.2611999999284744
7,39,no_bias,0,1,0.7170999999046326
7,40,no_bias,0,0,1.0765
7,41,no_bias,0,1,0.3012000000476837
7,42,no_bias,1,1,0.3808000000715256
7,43,no_bias,1,1,0.5145
7,44,no_bias,1,1,0.12560000002384186
7,45,no_bias,0,1,0.4255
7,46,no_bias,1,1,0.2756000000238419
7,47,no_bias,1,1,0.22110000002384184
7,48,no_bias,0,1,0.20939999997615816
7,49,bias,1,1,3.5955
7,50,bias,1,1,0.34960000002384184
7,51,bias,1,1,0.3178000000715256
7,52,bias,0,1,0.7937000000476837
7,53,bias,1,1,0.346
7,54,bias,1,1,0.29380000007152557
7,55,bias,0,1,0.5941000000238419
7,56,bias,0,1,0.6545
7,57,bias,0,1,0.4082000000476837
7,58,bias,1,1,0.31720000004768373
7,59,bias,0,1,0.5697000000476837
7,60,bias,0,0,0.6323000000715255
7,61,bias,1,1,0.4377000000476837
7,62,bias,0,1,1.949899999976158
7,63,bias,1,1,0.2858999999761581
7,64,bias,0,0,0.4471000000238418
7,65,bias,1,1,0.5523000000715256
7,66,bias,0,1,0.339
7,67,bias,1,1,0.3395
7,68,bias,0,1,0.5855
7,69,bias,1,1,0.13539999997615815
7,70,bias,1,1,0.2852999999523163
7,71,bias,0,1,0.5231999999284744
7,72,bias,0,1,0.7282999999523163
7,49,no_bias,1,1,0.3558999999761581
7,50,no_bias,0,1,0.433
7,51,no_bias,0,1,0.8298999999761582
7,52,no_bias,0,1,0.4312000000476837
7,53,no_bias,0,1,0.8415
7,54,no_bias,0,1,0.5206000000238419
7,55,no_bias,1,1,0.34689999997615817
7,56,no_bias,0,1,0.8716999999284745
7,57,no_bias,1,1,0.263
7,58,no_bias,0,0,0.8477000000476838
7,59,no_bias,0,0,0.6698999999761581
7,60,no_bias,0,1,0.49060000002384185
7,61,no_bias,1,1,0.29079999995231626
7,62,no_bias,1,1,0.4782000000476837
7,63,no_bias,1,1,0.49029999995231627
7,64,no_bias,0,0,0.45389999997615815
7,65,no_bias,1,1,0.4926999999284744
7,66,no_bias,1,0,0.3148000000715256
7,67,no_bias,1,1,0.2827999999523163
7,68,no_bias,1,1,0.26969999992847443
7,69,no_bias,1,1,0.5231000000238418
7,70,no_bias,1,0,0.6161999999284744
7,71,no_bias,0,1,0.5163999999761582
7,72,no_bias,0,1,1.031
7,73,bias,1,1,0.7117999999523162
7,74,bias,1,1,0.35960000002384185
7,75,bias,0,1,0.5393999999761582
7,76,bias,0,1,0.5596000000238418
7,77,bias,0,1,0.5912999999523163
7,78,bias,1,1,0.25359999990463256
7,79,bias,1,1,0.8428999999761582
7,80,bias,0,1,0.43660000002384186
7,81,bias,0,0,0.4367999999523163
7,82,bias,0,1,0.5096000000238419
7,83,bias,1,0,1.132100000023842
7,84,bias,0,1,0.45620000004768374
7,85,bias,0,1,0.557
7,86,bias,1,1,0.34239999997615816
7,87,bias,1,1,0.3697999999523162
7,88,bias,1,1,0.35660000002384185
7,89,bias,0,0,0.5453999999761582
7,90,bias,1,1,0.2817999999523163
7,91,bias,1,1,0.29160000002384184
7,92,bias,1,1,0.5678000000715255
7,93,bias,0,1,0.4863999999761581
7,94,bias,0,1,0.4422999999523163
7,95,bias,0,1,0.5468000000715256
7,96,bias,1,1,0.686
7,97,bias,1,1,0.35210000002384184
7,98,bias,1,1,0.35479999995231626
7,99,bias,0,1,0.349
7,100,bias,1,1,0.2032999999523163
7,101,bias,0,1,0.37189999997615814
7,102,bias,1,1,0.3835
7,103,bias,1,1,0.3623999999761581
7,104,bias,0,1,0.5047000000476837
7,105,bias,1,1,0.2860999999046326
7,106,bias,1,1,0.1755
7,107,bias,1,1,0.2732000000476837
7,108,bias,1,1,0.33930000007152555
7,109,bias,1,1,0.185
7,110,bias,0,0,0.3623999999761581
7,111,bias,1,1,0.1327000000476837
7,112,bias,1,1,0.31239999997615814
7,113,bias,0,1,0.45989999997615816
7,114,bias,0,1,0.43839999997615814
7,115,bias,0,1,0.5636000000238418
7,116,bias,0,0,0.6216000000238419
7,117,bias,0,1,0.29480000007152557
7,118,bias,0,1,0.5551000000238419
7,119,bias,0,1,0.425
7,120,bias,0,1,0.4004000000953674
7,73,no_bias,0,1,1.2342000000476836
7,74,no_bias,0,1,0.31439999997615814
7,75,no_bias,0,1,0.3543999999761581
7,76,no_bias,0,1,0.49510000002384186
7,77,no_bias,1,1,0.3407999999523163
7,78,no_bias,0,1,0.44689999997615815
7,79,no_bias,0,1,0.5668999999761581
7,80,no_bias,1,1,0.5627999999523163
7,81,no_bias,1,1,0.33469999992847443
7,82,no_bias,1,1,0.2627999999523163
7,83,no_bias,1,1,0.19790000009536743
7,84,no_bias,1,1,0.38089999997615814
7,85,no_bias,0,0,0.6007000000476838
7,86,no_bias,0,1,0.378
7,87,no_bias,0,0,0.473
7,89,no_bias,1,1,0.2802000000476837
7,90,no_bias,1,1,0.3066999999284744
7,91,no_bias,0,1,0.5174000000953675
7,92,no_bias,1,1,0.3123000000715256
7,93,no_bias,0,1,0.4795999999046326
7,94,no_bias,0,1,0.35360000002384184
7,95,no_bias,1,0,0.6296000000238419
7,96,no_bias,1,1,0.517
7,97,no_bias,1,1,0.8443000000715256
7,98,no_bias,0,1,0.3465999999046326
7,99,no_bias,1,1,0.3216999999284744
7,100,no_bias,1,1,0.21070000004768372
7,101,no_bias,0,1,0.43260000002384186
7,102,no_bias,1,1,0.2148000000715256
7,103,no_bias,1,1,0.31970000004768373
7,104,no_bias,1,1,0.22760000002384184
7,105,no_bias,1,1,0.31660000002384187
7,106,no_bias,1,1,0.30229999995231627
7,107,no_bias,0,1,0.3687000000476837
7,108,no_bias,0,1,0.3845
7,109,no_bias,1,1,0.2158000000715256
7,110,no_bias,0,0,0.5807999999523162
7,111,no_bias,1,1,0.5024000000953674
7,112,no_bias,0,1,0.5026000000238419
7,113,no_bias,1,0,0.716
7,114,no_bias,0,1,0.6035
7,115,no_bias,0,1,0.4795
7,116,no_bias,0,1,0.8595
7,117,no_bias,0,1,0.6795999999046326
7,118,no_bias,1,1,0.3585
7,119,no_bias,0,1,1.092600000023842
7,120,no_bias,0,1,0.5425
7,121,no_bias,1,1,0.11180000007152556
7,122,no_bias,1,1,0.4846999999284744
7,123,no_bias,1,1,0.335
7,124,no_bias,0,1,0.6655
7,125,no_bias,0,1,0.6686000000238419
7,126,no_bias,1,1,0.34580000007152556
7,127,no_bias,1,1,0.37310000002384186
7,129,no_bias,0,1,0.35260000002384184
7,130,no_bias,1,1,0.27280000007152555
7,131,no_bias,0,1,0.3125
7,132,no_bias,0,1,0.3936999999284744
7,133,no_bias,1,1,0.39320000004768374
7,134,no_bias,0,1,0.42960000002384185
7,135,no_bias,0,1,0.3296000000238419
7,137,no_bias,1,1,0.23289999997615815
7,138,no_bias,0,1,0.3215
7,139,no_bias,0,0,0.7121000000238419
7,140,no_bias,1,1,0.282
7,141,no_bias,0,1,0.6318999999761581
7,142,no_bias,1,1,0.2878999999761581
7,143,no_bias,0,1,0.3656999999284744
7,144,no_bias,0,0,0.5212000000476837
7,121,bias,0,1,1.3227000000476834
7,122,bias,0,1,0.43
7,123,bias,0,0,0.777
7,124,bias,1,1,0.5092000000476837
7,125,bias,0,1,0.37240000009536744
7,126,bias,0,1,0.3987000000476837
7,127,bias,1,1,0.15390000009536745
7,128,bias,0,1,0.6028000000715256
7,129,bias,1,1,0.3417000000476837
7,130,bias,0,1,0.3167000000476837
7,131,bias,1,1,0.25470000004768373
7,132,bias,1,1,0.30079999995231627
7,133,bias,1,1,0.4251999999284744
7,134,bias,1,1,0.24369999992847444
7,135,bias,0,0,0.6151000000238419
7,136,bias,0,1,0.3475
7,137,bias,1,1,0.3147000000476837
7,138,bias,1,1,0.468
7,139,bias,1,1,0.30460000002384185
7,140,bias,0,1,0.41310000002384184
7,141,bias,0,1,0.5315
7,142,bias,0,1,0.5081999999284744
7,143,bias,1,1,0.21689999997615816
7,144,bias,1,1,0.3876000000238419
9,1,bias,1,1,1.4692999999523164
9,2,bias,0,1,1.5748999998569488
9,3,bias,1,1,1.220300000190735
9,4,bias,0,0,1.9193999998569489
9,5,bias,0,1,0.30779999995231627
9,6,bias,1,0,0.4605
9,7,bias,1,1,0.85
9,8,bias,0,1,1.0759000000953671
9,9,bias,0,1,0.7494000000953674
9,10,bias,0,1,0.4978999998569488
9,11,bias,1,0,0.7668000001907349
9,12,bias,1,0,0.3984000000953674
9,13,bias,1,1,0.8916000001430512
9,14,bias,0,1,0.7742999999523162
9,15,bias,0,1,0.40719999980926513
9,16,bias,0,1,0.5017999999523163
9,17,bias,1,0,0.11029999995231628
9,18,bias,1,1,0.7402999999523163
9,19,bias,0,1,0.6797999999523163
9,20,bias,1,0,0.571
9,21,bias,1,0,0.7046999998092651
9,22,bias,1,1,0.9823999998569488
9,23,bias,0,1,0.7114000000953674
9,24,bias,0,1,0.36840000009536744
9,1,no_bias,1,1,1.1018999998569488
9,2,no_bias,0,1,1.1732999999523166
9,3,no_bias,1,0,0.8490999999046326
9,4,no_bias,0,1,0.8067000000476837
9,5,no_bias,1,0,0.8331999998092652
9,6,no_bias,0,1,0.5515
9,7,no_bias,1,0,0.57
9,8,no_bias,0,1,0.39020000004768374
9,9,no_bias,1,0,0.6181000001430511
9,10,no_bias,0,1,0.35119999980926514
9,11,no_bias,1,0,0.46960000014305114
9,12,no_bias,1,1,0.7556000001430512
9,13,no_bias,0,1,0.5687000000476837
9,14,no_bias,0,1,0.564
9,15,no_bias,0,1,0.7457999999523163
9,16,no_bias,0,1,0.408
9,17,no_bias,0,1,0.5177999999523163
9,18,no_bias,0,1,0.5227000000476837
9,19,no_bias,1,1,0.9737000000476836
9,20,no_bias,1,1,0.6607999999523163
9,21,no_bias,1,0,0.675
9,22,no_bias,0,1,0.5103999998569488
9,23,no_bias,1,1,0.6717000000476837
9,24,no_bias,1,0,0.9521000001430512
9,25,bias,1,0,0.9034000000953676
9,26,bias,0,1,0.6955
9,27,bias,1,0,0.7065999999046325
9,28,bias,0,1,0.5478999998569488
9,29,bias,1,0,0.6462999999523162
9,30,bias,0,1,0.5091000001430511
9,31,bias,1,0,0.5767999999523162
9,32,bias,0,1,0.4707999999523163
9,33,bias,1,0,0.6297999999523163
9,34,bias,0,1,0.465
9,35,bias,1,0,0.4610999999046326
9,36,bias,1,0,0.6074000000953674
9,37,bias,0,1,0.43709999990463255
9,38,bias,0,1,0.3942999999523163
9,39,bias,0,1,0.5906000001430511
9,40,bias,1,0,0.3748999998569488
9,41,bias,1,0,0.8834000000953675
9,42,bias,1,0,0.38609999990463256
9,43,bias,0,1,0.3853000001907349
9,44,bias,1,0,0.4291000001430512
9,45,bias,0,1,0.4917000000476837
9,46,bias,0,1,0.3813000001907349
9,47,bias,1,0,0.4037000000476837
9,48,bias,0,1,0.5457000000476837
9,49,bias,1,1,1.1422000000476835
9,50,bias,1,1,0.5722999999523163
9,51,bias,0,1,0.6345
9,52,bias,0,1,0.439
9,53,bias,0,1,0.4507999999523163
9,54,bias,1,0,1.5827999999523166
9,55,bias,1,0,0.5721999998092652
9,56,bias,0,1,0.5503000001907349
9,57,bias,0,1,0.4565
9,58,bias,0,1,0.5216000001430512
9,59,bias,0,1,0.4405
9,60,bias,0,1,0.4217000000476837
9,61,bias,1,1,0.6273999998569488
9,62,bias,0,1,0.5615999999046326
9,63,bias,1,0,0.5815
9,64,bias,1,0,0.4175999999046326
9,65,bias,1,0,0.6869000000953674
9,66,bias,1,1,1.1542999999523165
9,67,bias,0,1,0.732
9,68,bias,1,0,0.8295999999046326
9,69,bias,1,1,0.7797999999523163
9,70,bias,0,1,0.6376000001430512
9,71,bias,0,1,0.5925
9,72,bias,1,0,0.7272000000476837
9,25,no_bias,1,1,0.9429000000953676
9,26,no_bias,1,1,0.8946000001430512
9,27,no_bias,0,1,1.1082999999523164
9,28,no_bias,1,1,0.6590999999046325
9,29,no_bias,1,1,0.5566000001430511
9,30,no_bias,0,0,0.4777000000476837
9,31,no_bias,1,1,0.4301000001430512
9,32,no_bias,0,0,0.6516000001430512
9,33,no_bias,1,1,0.7017000000476837
9,34,no_bias,0,1,0.6672999999523163
9,35,no_bias,0,0,0.6309000000953674
9,36,no_bias,0,1,0.5317000000476837
9,37,no_bias,1,1,0.7342000000476837
9,38,no_bias,0,1,0.7281000001430511
9,39,no_bias,1,0,0.6502000000476837
9,40,no_bias,0,1,0.6362999999523162
9,41,no_bias,0,1,0.7723000001907349
9,42,no_bias,1,1,0.5165
9,43,no_bias,0,1,0.6420999999046326
9,44,no_bias,0,1,0.9045999999046326
9,45,no_bias,1,0,0.6193999998569488
9,46,no_bias,1,1,0.6492000000476837
9,47,no_bias,0,0,2.6037000000476835
9,48,no_bias,1,1,0.43209999990463255
9,50,no_bias,1,1,1.2692000000476835
9,51,no_bias,0,1,0.8501000001430511
9,52,no_bias,0,1,1.031
9,53,no_bias,0,1,0.97
9,54,no_bias,1,1,0.5975
9,55,no_bias,1,1,0.6562000000476838
9,56,no_bias,1,1,0.6985
9,57,no_bias,1,1,0.6213999998569488
9,58,no_bias,0,1,0.6944000000953674
9,59,no_bias,0,1,0.742
9,60,no_bias,0,1,0.8615
9,61,no_bias,1,0,0.6112000000476837
9,62,no_bias,0,1,0.7450999999046326
9,63,no_bias,0,1,0.3662000000476837
9,64,no_bias,1,0,0.9498999998569488
9,65,no_bias,0,1,0.5972999999523163
9,66,no_bias,0,1,0.5396000001430511
9,67,no_bias,0,1,0.6111999998092651
9,68,no_bias,1,1,0.7371999998092651
9,69,no_bias,0,1,0.4650999999046326
9,70,no_bias,1,1,0.7410999999046326
9,71,no_bias,1,0,0.5488000001907348
9,72,no_bias,1,1,0.7410999999046326
9,73,bias,0,1,1.3119000000953671
9,74,bias,1,0,1.0221000001430511
9,75,bias,0,1,0.38040000009536745
9,76,bias,0,1,0.48229999995231626
9,77,bias,0,1,0.5256999998092652
9,78,bias,0,1,0.32320000004768373
9,79,bias,1,1,1.0667999999523166
9,80,bias,0,1,0.5179000000953674
9,81,bias,1,1,1.2042000000476836
9,82,bias,1,1,0.695
9,83,bias,0,0,0.926
9,84,bias,1,1,0.6608999998569488
9,85,bias,0,1,0.8400999999046326
9,86,bias,1,1,0.6533999998569489
9,87,bias,1,1,0.9981999998092652
9,88,bias,0,1,0.7345
9,89,bias,1,1,0.8274000000953674
9,90,bias,1,1,0.7281999998092651
9,91,bias,0,1,0.8665
9,92,bias,1,1,0.7106000001430511
9,93,bias,0,1,0.8785
9,94,bias,1,1,0.4085
9,95,bias,1,1,0.5908999998569489
9,96,bias,0,1,0.6755
9,73,no_bias,1,0,0.9785
9,74,no_bias,1,1,0.9586000001430512
9,75,no_bias,0,1,0.6389000000953674
9,76,no_bias,0,1,0.3807000000476838
9,77,no_bias,0,1,0.4453999998569488
9,78,no_bias,1,0,0.6528999998569488
9,79,no_bias,0,1,0.48389999985694887
9,80,no_bias,0,1,0.4397999999523163
9,81,no_bias,0,1,0.4356000001430512
9,82,no_bias,0,1,0.3967999999523163
9,83,no_bias,0,1,0.427
9,84,no_bias,1,1,0.7289000000953675
9,85,no_bias,1,1,0.5105999999046326
9,86,no_bias,1,1,0.5577000000476837
9,87,no_bias,1,0,0.408
9,88,no_bias,1,1,0.6160999999046326
9,89,no_bias,0,1,0.46569999980926513
9,90,no_bias,1,1,1.084
9,91,no_bias,1,1,0.7267999999523163
9,92,no_bias,1,1,0.5750999999046326
9,93,no_bias,0,1,0.6215
9,94,no_bias,1,0,0.6594000000953675
9,95,no_bias,0,1,0.447
9,96,no_bias,0,1,0.7889000000953674
9,97,no_bias,0,1,0.667
9,98,no_bias,1,1,0.4418999998569488
9,99,no_bias,0,1,0.4598999998569489
9,100,no_bias,0,1,0.401
9,101,no_bias,1,1,0.6767999999523163
9,102,no_bias,0,1,0.5842000000476837
9,103,no_bias,0,1,0.7807999999523163
9,104,no_bias,1,1,0.9137999999523164
9,105,no_bias,1,1,0.5167999999523163
9,106,no_bias,0,0,0.7482000000476837
9,107,no_bias,1,1,0.6497999999523163
9,108,no_bias,0,0,0.5678999998569488
9,109,no_bias,1,1,0.5205999999046326
9,110,no_bias,0,1,0.5752999999523163
9,111,no_bias,1,1,0.37440000009536745
9,112,no_bias,0,1,0.5625
9,113,no_bias,1,1,0.7851999998092651
9,114,no_bias,1,1,0.7295
9,115,no_bias,0,1,0.5900999999046326
9,116,no_bias,0,1,0.5277000000476837
9,117,no_bias,1,1,0.7471000001430511
9,118,no_bias,0,1,0.5041999998092651
9,119,no_bias,1,1,0.4600999999046326
9,120,no_bias,1,1,0.48329999995231626
9,97,bias,1,1,0.7332999999523163
9,98,bias,1,1,0.388
9,99,bias,0,1,2.1847999999523164
9,100,bias,0,1,0.7347000000476838
9,101,bias,1,1,0.9976000001430512
9,102,bias,0,1,1.3542999999523164
9,103,bias,0,1,0.40669999980926513
9,104,bias,0,1,0.5770999999046326
9,105,bias,0,1,0.6647999999523163
9,106,bias,0,1,0.35490000009536743
9,107,bias,0,1,0.5437999999523163
9,108,bias,1,1,0.85
9,109,bias,0,1,0.3653999998569489
9,110,bias,1,1,0.8292000000476837
9,111,bias,1,1,0.6723999998569489
9,112,bias,0,1,0.6515
9,113,bias,0,1,0.5442000000476838
9,114,bias,1,1,0.8952000000476837
9,115,bias,0,1,0.6681000001430512
9,116,bias,1,1,0.8302000000476837
9,117,bias,1,1,1.7513000001907348
9,118,bias,1,1,0.5004000000953674
9,119,bias,1,1,0.3625
9,120,bias,1,1,0.8910999999046326
9,121,no_bias,1,1,0.6585999999046326
9,122,no_bias,0,1,0.8506999998092651
9,123,no_bias,1,1,0.5822000000476837
9,124,no_bias,0,1,0.8615
9,125,no_bias,0,1,0.837
9,126,no_bias,0,1,0.579
9,127,no_bias,1,1,0.7497000000476837
9,128,no_bias,0,1,0.4139000000953674
9,129,no_bias,0,1,0.5415
9,130,no_bias,1,1,0.8435999999046325
9,131,no_bias,0,1,0.5865
9,132,no_bias,1,1,0.573
9,133,no_bias,0,1,1.2619000000953675
9,134,no_bias,1,1,3.374800000190735
9,135,no_bias,1,1,0.5801000001430512
9,136,no_bias,1,0,0.6989000000953675
9,137,no_bias,1,1,0.5977000000476838
9,138,no_bias,0,1,0.6663000001907349
9,139,no_bias,1,1,1.0300999999046323
9,140,no_bias,1,1,0.6077000000476838
9,141,no_bias,0,0,1.4630999999046326
9,142,no_bias,0,1,0.7099000000953675
9,143,no_bias,1,1,1.1655
9,144,no_bias,0,1,1.3758999998569488
9,121,bias,0,1,1.8784000000953671
9,122,bias,1,0,1.4293999998569489
9,123,bias,0,1,0.48329999995231626
9,124,bias,0,1,0.565
9,125,bias,0,1,0.33109999990463257
9,126,bias,1,0,0.5035
9,127,bias,1,0,0.6350999999046326
9,128,bias,0,1,0.48229999995231626
9,129,bias,1,0,0.3848999998569488
9,130,bias,0,1,0.5442999999523163
9,131,bias,0,1,0.5619000000953674
9,132,bias,1,0,0.4312000000476837
9,133,bias,0,1,0.3777000000476837
9,134,bias,1,0,0.6726000001430511
9,135,bias,1,0,0.5372999999523163
9,136,bias,0,1,0.4697000000476837
9,137,bias,1,0,0.6357999999523163
9,138,bias,1,0,1.661800000190735
9,139,bias,0,1,0.5846000001430511
9,140,bias,1,0,0.4167000000476837
9,141,bias,0,1,0.4845
9,142,bias,1,0,0.3991999998092651
9,143,bias,0,1,0.412
9,144,bias,1,0,0.4902000000476837
12,2,no_bias,0,0,0.5132999999523162
12,3,no_bias,0,1,0.34510000002384184
12,4,no_bias,0,0,0.287
12,5,no_bias,1,1,0.6840999999046325
12,6,no_bias,1,1,0.5471000000238418
12,7,no_bias,1,0,0.37360000002384186
12,8,no_bias,0,1,0.37839999997615814
12,9,no_bias,1,1,0.3315
12,10,no_bias,0,1,0.5381000000238418
12,11,no_bias,1,1,0.44939999997615815
12,12,no_bias,0,1,0.6143999999761581
12,14,no_bias,0,0,0.39380000007152555
12,15,no_bias,0,0,0.4567999999523163
12,16,no_bias,0,0,0.3281000000238419
12,17,no_bias,1,1,0.33489999997615816
12,18,no_bias,1,0,0.8713000000715255
12,19,no_bias,1,1,0.3287999999523163
12,20,no_bias,1,1,0.1565
12,21,no_bias,0,1,0.3143000000715256
12,22,no_bias,1,1,0.3335
12,23,no_bias,1,0,0.369
12,24,no_bias,0,0,0.27889999997615816
12,1,bias,0,0,1.4711999999284744
12,2,bias,0,0,0.3142000000476837
12,3,bias,0,1,0.33889999997615816
12,4,bias,1,1,0.27689999997615816
12,5,bias,0,0,0.13429999995231628
