id,condition,angle,rt,accuracy,trial
25,egocentric,0,790,1,73
25,egocentric,-135,2278,1,74
25,egocentric,-135,3280,1,75
25,egocentric,-45,853,1,76
25,egocentric,135,1706,1,77
25,egocentric,180,1743,1,78
25,egocentric,-90,828,1,79
25,egocentric,135,2711,1,80
25,egocentric,-135,1477,1,81
25,egocentric,0,721,1,82
25,egocentric,135,1545,1,83
25,egocentric,135,806,1,84
25,egocentric,-90,3057,1,85
25,egocentric,0,770,1,86
25,egocentric,-45,777,1,87
25,egocentric,45,1493,1,88
25,egocentric,45,791,1,89
25,egocentric,-90,957,1,90
25,egocentric,45,937,1,91
25,egocentric,-90,1490,1,92
25,egocentric,180,2240,1,93
25,egocentric,90,874,1,94
25,egocentric,180,1744,1,95
25,egocentric,135,970,1,96
25,egocentric,-90,1805,1,97
25,egocentric,-45,1322,1,98
25,egocentric,90,1140,1,99
25,egocentric,0,724,1,100
25,egocentric,90,979,1,101
25,egocentric,-90,798,1,102
25,egocentric,-135,1493,1,103
25,egocentric,180,1305,1,104
25,egocentric,135,1357,1,105
25,egocentric,45,711,1,106
25,egocentric,45,979,1,107
25,egocentric,45,641,1,108
25,egocentric,45,3121,1,109
25,egocentric,-45,889,1,110
25,allocentric,-45,2020,1,0
25,allocentric,135,2106,1,1
25,allocentric,45,1840,1,2
25,allocentric,135,3556,0,3
25,allocentric,-135,2190,1,4
25,allocentric,90,1760,1,5
25,allocentric,45,1206,1,6
25,allocentric,90,1241,1,7
25,allocentric,-90,1626,1,8
25,allocentric,135,1789,1,9
25,allocentric,-45,1410,1,10
25,allocentric,180,2327,1,11
25,allocentric,0,2645,1,12
25,allocentric,0,1156,1,13
25,allocentric,180,3440,0,14
25,allocentric,-45,1458,1,15
25,allocentric,-45,3842,1,16
25,allocentric,0,922,1,17
25,allocentric,-135,3708,1,18
25,allocentric,-135,2739,1,19
25,allocentric,-135,2156,1,20
25,allocentric,135,1743,1,21
25,allocentric,45,1099,1,22
25,allocentric,-135,2864,0,23
25,allocentric,0,848,1,24
25,allocentric,-90,2019,1,25
25,allocentric,-135,1021,1,26
25,allocentric,-45,640,1,27
25,allocentric,-45,789,1,28
25,allocentric,180,2357,0,29
25,allocentric,-45,1693,1,30
25,allocentric,-45,1439,1,31
25,allocentric,-90,861,0,32
25,allocentric,-90,2086,1,33
25,allocentric,45,961,1,34
25,allocentric,-90,3393,1,35
25,allocentric,-135,3988,1,36
25,allocentric,180,2159,1,37
25,allocentric,90,1295,1,38
25,allocentric,0,992,1,39
25,allocentric,0,806,1,40
25,allocentric,135,2422,1,41
25,allocentric,90,1157,1,42
25,allocentric,-90,962,1,43
25,allocentric,45,1340,1,44
25,allocentric,135,1111,1,45
25,allocentric,-135,1740,1,46
25,allocentric,-90,1167,1,47
25,allocentric,45,1119,1,48
25,allocentric,-135,1415,1,49
25,allocentric,45,1240,1,50
25,allocentric,135,1072,1,51
25,allocentric,90,1129,1,52
25,allocentric,-45,1077,1,53
25,allocentric,90,1207,1,54
25,allocentric,45,3102,1,55
25,allocentric,-45,791,1,56
25,allocentric,90,1844,1,57
25,allocentric,180,1923,1,58
25,allocentric,-135,1738,1,59
25,allocentric,45,807,1,60
25,allocentric,-135,5086,0,61
25,allocentric,0,1807,1,62
25,allocentric,45,2006,1,63
25,allocentric,45,1275,1,64
25,allocentric,180,2937,1,65
25,allocentric,0,1041,1,66
25,allocentric,90,1291,1,67
25,allocentric,45,1177,1,68
25,allocentric,135,4242,0,69
25,allocentric,0,743,1,70
25,allocentric,-45,2391,0,71
25,allocentric,135,1441,1,72
25,allocentric,135,1400,1,73
25,allocentric,135,1173,1,74
25,allocentric,90,857,1,75
25,allocentric,-90,2760,1,76
25,allocentric,-90,1476,0,77
25,allocentric,-90,1780,1,78
25,allocentric,180,2559,1,79
25,allocentric,-90,1641,1,80
25,allocentric,45,3423,1,81
25,allocentric,-90,1790,1,82
25,allocentric,90,1421,1,83
25,allocentric,-90,1723,1,84
25,allocentric,135,1160,1,85
25,allocentric,-45,1205,1,86
25,allocentric,180,1426,1,87
25,allocentric,135,1453,1,88
25,allocentric,90,2227,1,89
25,allocentric,90,2197,1,90
25,allocentric,0,1794,1,91
25,allocentric,-135,3371,1,92
25,allocentric,-45,1110,1,93
25,allocentric,180,1557,1,94
25,allocentric,-135,1205,1,95
25,allocentric,180,2521,1,96
25,allocentric,180,2757,1,97
25,allocentric,90,874,1,98
25,allocentric,90,1473,1,99
25,allocentric,0,1093,1,100
25,allocentric,180,2760,0,101
25,allocentric,135,1239,1,102
25,allocentric,180,1613,1,103
25,allocentric,45,1092,1,104
25,allocentric,-90,1410,1,105
25,allocentric,-45,973,1,106
25,allocentric,0,879,1,107
25,allocentric,0,543,1,108
25,allocentric,0,811,1,109
25,allocentric,180,1873,1,110
26,egocentric,0,730.65,1,0
26,egocentric,180,931.52,1,1
26,egocentric,135,1213.345,1,2
26,egocentric,45,1264.185,1,3
26,egocentric,-45,929.885,1,4
26,egocentric,-90,917.96,1,5
26,egocentric,0,717.14,1,6
26,egocentric,180,1365.855,1,7
26,egocentric,180,1551.75,1,8
26,egocentric,45,921.27,1,9
26,egocentric,-135,1938.69,1,10
26,egocentric,-90,931.69,1,11
26,egocentric,90,1237.33,1,12
26,egocentric,180,1719.045,1,13
26,egocentric,-135,1096.975,1,14
26,egocentric,90,749.765,1,15
26,egocentric,45,814.04,1,16
26,egocentric,135,1223.82,1,17
26,egocentric,135,1424.91,1,18
26,egocentric,-135,2001.01,1,19
26,egocentric,0,866.165,1,20
26,egocentric,0,831.47,1,21
26,egocentric,45,795.635,1,22
26,egocentric,45,847.025,1,23
26,egocentric,90,1146.89,1,24
26,egocentric,-135,961.375,1,25
26,egocentric,45,803.175,1,26
26,egocentric,-135,948.27,1,27
26,egocentric,135,1040.29,1,28
26,egocentric,-45,931.435,1,29
26,egocentric,135,1037.87,1,30
26,egocentric,-45,732.625,1,31
26,egocentric,-45,747.82,1,32
26,egocentric,-135,865.795,1,33
26,egocentric,-90,697.39,1,34
26,egocentric,-90,596.32,1,35
26,egocentric,-135,1130.11,1,36
26,egocentric,-45,603.815,1,37
26,egocentric,135,980.21,1,38
26,egocentric,-135,880.16,1,39
26,egocentric,135,2544.135,1,40
26,egocentric,-45,633.89,1,41
26,egocentric,135,2288.915,1,42
26,egocentric,180,891.405,1,43
26,egocentric,90,696.185,1,44
26,egocentric,0,624.95,1,45
26,egocentric,180,1421.58,1,46
26,egocentric,-135,1853.37,1,47
26,egocentric,-90,1998.155,1,48
26,egocentric,-90,863.445,1,49
26,egocentric,-135,687.805,1,50
26,egocentric,135,963.065,1,51
26,egocentric,0,731.195,1,52
26,egocentric,-90,822.21,1,53
26,egocentric,45,605.78,1,54
26,egocentric,180,1105.035,1,55
26,egocentric,-135,1090.55,1,56
26,egocentric,135,721.855,1,57
26,egocentric,-45,938.44,1,58
26,egocentric,180,733.845,1,59
26,egocentric,-45,572.09,1,60
26,egocentric,-135,629.965,1,61
26,egocentric,-135,539.28,1,62
26,egocentric,90,519.985,1,63
26,egocentric,0,674.765,1,64
26,egocentric,0,538.06,1,65
26,egocentric,0,1154.74,1,66
26,egocentric,90,687.255,1,67
26,egocentric,45,635.09,1,68
26,egocentric,-90,815.045,1,69
26,egocentric,-45,663.66,1,70
26,egocentric,180,933.845,1,71
26,egocentric,0,616.95,1,72
26,egocentric,-135,1200.63,1,73
26,egocentric,180,864.745,1,74
26,egocentric,90,863.085,1,75
26,egocentric,180,2256.02,1,76
26,egocentric,90,637.68,1,77
26,egocentric,180,1707.915,1,78
26,egocentric,0,728.79,1,79
26,egocentric,-90,665.945,1,80
26,egocentric,-45,588.54,1,81
26,egocentric,45,609.165,1,82
26,egocentric,45,585.61,1,83
26,egocentric,-45,650.1,1,84
26,egocentric,180,681.3,0,85
26,egocentric,45,831.305,1,86
26,egocentric,90,747.425,1,87
26,egocentric,45,933.85,1,88
26,egocentric,90,694.45,1,89
26,egocentric,-90,710.215,1,90
26,egocentric,0,631.94,1,91
26,egocentric,-90,552.205,1,92
26,egocentric,-90,669.88,1,93
26,egocentric,45,635.49,1,94
26,egocentric,90,600.445,1,95
26,egocentric,-90,942.395,1,96
26,egocentric,90,814.94,1,97
26,egocentric,-45,737.82,1,98
26,egocentric,45,598.145,1,99
26,egocentric,0,637.855,1,100
26,egocentric,90,600.005,1,101
26,egocentric,135,651.885,1,102
26,egocentric,-90,647.4,1,103
26,egocentric,90,1216.355,1,104
26,egocentric,135,1080.14,1,105
26,egocentric,180,2965.19,1,106
26,egocentric,0,679.445,1,107
26,egocentric,-45,599.25,1,108
26,egocentric,135,686.775,1,109
26,egocentric,135,898.965,1,110
26,allocentric,45,1853.66,1,0
26,allocentric,0,2822.15,1,1
26,allocentric,0,3437.64,0,2
26,allocentric,135,1250.79,1,3
26,allocentric,180,1367.335,1,4
26,allocentric,-135,1334.54,1,5
26,allocentric,45,6516.615,1,6
26,allocentric,180,1525.865,1,7
26,allocentric,-45,2950.985,1,8
26,allocentric,90,2291.295,1,9
26,allocentric,135,1493.82,1,10
26,allocentric,0,2583.835,1,11
26,allocentric,-135,1468.145,1,12
26,allocentric,-135,4184.88,1,13
26,allocentric,-135,919.445,1,14
26,allocentric,180,1236.09,1,15
26,allocentric,135,1690.105,0,16
26,allocentric,90,3885.68,1,17
26,allocentric,45,1475.05,1,18
26,allocentric,180,1372.015,1,19
26,allocentric,45,2691.035,1,20
26,allocentric,90,1637.41,0,21
26,allocentric,135,3002.36,1,22
26,allocentric,-135,1300.725,1,23
26,allocentric,0,2117.245,1,24
26,allocentric,-45,2873.33,1,25
26,allocentric,180,1148.38,1,26
26,allocentric,45,1734.855,1,27
26,allocentric,-45,1466.765,1,28
26,allocentric,0,3259.505,1,29
26,allocentric,45,1975.575,1,30
26,allocentric,180,1166.57,1,31
26,allocentric,135,2932.855,1,32
26,allocentric,-45,2487.02,1,33
26,allocentric,-90,1417.745,1,34
26,allocentric,135,1738.92,1,35
26,allocentric,180,1582.895,1,36
26,allocentric,90,1450.895,1,37
26,allocentric,0,3974.795,1,38
26,allocentric,90,2115.54,1,39
26,allocentric,0,1882.415,1,40
26,allocentric,-45,1858.425,1,41
26,allocentric,90,1273.37,1,42
26,allocentric,135,1466.3,1,43
26,allocentric,-45,2131.72,1,44
26,allocentric,135,1217.79,1,45
26,allocentric,0,1200.37,1,46
26,allocentric,45,1115.84,1,47
26,allocentric,135,818.82,0,48
26,allocentric,180,1191.59,1,49
26,allocentric,-90,1524.06,0,50
26,allocentric,-45,2817.2,1,51
26,allocentric,135,2415.755,0,52
26,allocentric,-90,1383.39,1,53
26,allocentric,-135,1316.075,1,54
26,allocentric,-45,2672.01,1,55
26,allocentric,45,1723.305,1,56
26,allocentric,180,1350.695,1,57
26,allocentric,180,926.7,0,58
26,allocentric,-90,1749.09,1,59
26,allocentric,-45,1432.22,1,60
26,allocentric,0,2007.655,1,61
26,allocentric,90,1433.04,1,62
26,allocentric,0,1651.275,1,63
26,allocentric,-135,1333.075,1,64
26,allocentric,-90,915.965,1,65
26,allocentric,90,1492.135,1,66
26,allocentric,90,1999.54,1,67
26,allocentric,0,1366.075,1,68
26,allocentric,90,1682.585,1,69
26,allocentric,-90,1031.665,1,70
26,allocentric,0,1790.18,1,71
26,allocentric,90,1902.19,1,72
26,allocentric,-45,1275.65,1,73
26,allocentric,-135,2290.075,1,74
26,allocentric,45,1335.5,1,75
26,allocentric,-90,1837.02,0,76
26,allocentric,0,1382.945,1,77
26,allocentric,135,2041.875,0,78
26,allocentric,180,1634.67,1,79
26,allocentric,-45,2231.96,1,80
26,allocentric,180,3865.46,1,81
26,allocentric,-90,3316.605,1,82
26,allocentric,45,3317.485,1,83
26,allocentric,-90,2272.525,1,84
26,allocentric,0,1419.785,1,85
26,allocentric,-45,2701.575,1,86
26,allocentric,45,1966.67,1,87
26,allocentric,-90,1814.51,1,88
26,allocentric,-135,2202.645,1,89
26,allocentric,135,1952.28,1,90
26,allocentric,-135,1216.095,1,91
26,allocentric,45,1550.4,1,92
26,allocentric,-90,1887.5,1,93
26,allocentric,180,1020.34,1,94
26,allocentric,90,1987.49,1,95
26,allocentric,90,1488.22,1,96
26,allocentric,-90,1499.01,1,97
26,allocentric,135,1083.075,1,98
26,allocentric,-135,884.3,1,99
26,allocentric,135,1032.8,1,100
26,allocentric,-90,1232.73,1,101
26,allocentric,-45,1170.27,1,102
26,allocentric,-135,972.565,1,103
26,allocentric,-90,857.81,1,104
26,allocentric,90,771.57,1,105
26,allocentric,-45,748.505,0,106
26,allocentric,-135,892.125,1,107
26,allocentric,45,1400.735,1,108
26,allocentric,45,1599.12,1,109
26,allocentric,180,636,1,110
27,egocentric,-45,608.45,1,0
27,egocentric,90,657.515,1,1
27,egocentric,-90,794.38,1,2
27,egocentric,0,673.215,1,3
27,egocentric,-45,643.74,1,4
27,egocentric,90,711.565,1,5
27,egocentric,45,609.83,1,6
27,egocentric,180,841.26,1,7
27,egocentric,45,756.545,1,8
27,egocentric,-45,658.02,1,9
27,egocentric,180,829.995,1,10
27,egocentric,90,807.055,1,11
27,egocentric,-90,640.37,1,12
27,egocentric,135,3500.31,1,13
27,egocentric,90,691.42,1,14
27,egocentric,90,923.75,1,15
27,egocentric,180,1094.47,1,16
27,egocentric,0,695.775,1,17
27,egocentric,-135,1482.675,0,18
27,egocentric,-90,781.035,1,19
27,egocentric,-90,790.585,1,20
27,egocentric,180,957.745,1,21
27,egocentric,-135,723.105,1,22
27,egocentric,-45,623.115,1,23
27,egocentric,90,598.635,1,24
27,egocentric,45,640.955,1,25
27,egocentric,0,528.995,1,26
27,egocentric,135,697.925,1,27
27,egocentric,45,773.83,1,28
27,egocentric,135,1073.77,1,29
27,egocentric,180,1040.955,1,30
27,egocentric,-45,577.56,1,31
27,egocentric,-135,815.785,1,32
27,egocentric,-90,909.335,1,33
27,egocentric,90,624.105,1,34
27,egocentric,0,563.775,1,35
27,egocentric,0,531.84,1,36
27,egocentric,-45,613.085,1,37
27,egocentric,-135,745.825,1,38
27,egocentric,-135,1131.16,1,39
27,egocentric,45,699.135,1,40
27,egocentric,0,524.545,1,41
27,egocentric,135,574.36,1,42
27,egocentric,-135,1028.305,1,43
27,egocentric,0,573.755,1,44
27,egocentric,-45,506.26,1,45
27,egocentric,180,1009.7,1,46
27,egocentric,45,591.795,1,47
27,egocentric,135,1014.02,1,48
27,egocentric,45,606.87,1,49
27,egocentric,45,474.51,1,50
27,egocentric,-90,931.675,1,51
27,egocentric,-90,643.79,1,52
27,egocentric,180,728.66,1,53
27,egocentric,180,680.765,1,54
27,egocentric,0,796.245,1,55
27,egocentric,135,713.665,1,56
27,egocentric,-90,624.645,1,57
27,egocentric,-45,624.905,1,58
27,egocentric,-135,672.785,1,59
27,egocentric,0,576.78,1,60
27,egocentric,90,615.23,1,61
27,egocentric,-90,709.415,1,62
27,egocentric,0,474.315,1,63
27,egocentric,90,689.11,1,64
27,egocentric,-135,532.03,1,65
27,egocentric,-135,1040.4,1,66
27,egocentric,135,784.59,1,67
27,egocentric,0,512.26,1,68
27,egocentric,45,528.41,1,69
27,egocentric,-90,561.785,1,70
27,egocentric,-45,529.78,1,71
27,egocentric,135,906.66,1,72
27,egocentric,-90,708.64,1,73
27,egocentric,-45,630.175,1,74
27,egocentric,45,579.015,1,75
27,egocentric,-45,573.955,1,76
27,egocentric,-90,664.995,1,77
27,egocentric,0,564.255,1,78
27,egocentric,45,627.58,1,79
27,egocentric,45,591.285,1,80
27,egocentric,-135,840.72,0,81
27,egocentric,135,1331.565,1,82
27,egocentric,90,607.29,1,83
27,egocentric,180,1090.785,1,84
27,egocentric,45,690.6,1,85
27,egocentric,180,797.495,1,86
27,egocentric,180,1142.135,1,87
27,egocentric,-135,724.275,1,88
27,egocentric,135,2235.91,1,89
27,egocentric,-135,874.085,1,90
27,egocentric,-90,1048.325,1,91
27,egocentric,0,581.515,1,92
27,egocentric,180,840.975,1,93
27,egocentric,-135,1173.605,1,94
27,egocentric,135,710.725,1,95
27,egocentric,90,689.43,1,96
27,egocentric,180,914.9,1,97
27,egocentric,135,779.845,1,98
27,egocentric,90,675.7,1,99
27,egocentric,180,1326.215,1,100
27,egocentric,-135,693.275,1,101
27,egocentric,45,791.825,1,102
27,egocentric,-45,574.285,1,103
27,egocentric,135,709.455,1,104
27,egocentric,-45,556.93,1,105
27,egocentric,135,873.985,1,106
27,egocentric,-90,741.025,1,107
27,egocentric,90,848.93,1,108
27,egocentric,0,724.85,1,109
27,egocentric,90,581.435,1,110
27,allocentric,0,1195.315,1,0
27,allocentric,135,944.89,1,1
27,allocentric,-135,1075.93,1,2
27,allocentric,-90,1043.095,1,3
27,allocentric,45,710.67,1,4
27,allocentric,0,608.685,1,5
27,allocentric,45,1358.715,1,6
27,allocentric,-135,1244.29,1,7
27,allocentric,90,1041.185,1,8
27,allocentric,90,796.725,1,9
27,allocentric,180,1174.525,1,10
27,allocentric,90,773.52,1,11
27,allocentric,-135,1024.48,1,12
27,allocentric,0,840.65,1,13
27,allocentric,45,863.705,1,14
27,allocentric,-135,827.805,1,15
27,allocentric,-45,848.53,1,16
27,allocentric,180,1227.86,0,17
27,allocentric,-90,908.015,1,18
27,allocentric,90,777.87,1,19
27,allocentric,-45,1592.2,1,20
27,allocentric,0,614.01,1,21
27,allocentric,180,963.12,1,22
27,allocentric,0,665.885,1,23
27,allocentric,-45,824.315,1,24
27,allocentric,45,731.455,1,25
27,allocentric,-135,1195.8,1,26
27,allocentric,180,1073.52,1,27
27,allocentric,180,1190.745,1,28
27,allocentric,45,994.03,1,29
27,allocentric,-90,1047.485,1,30
27,allocentric,180,1331.35,1,31
27,allocentric,-45,1039.5,1,32
27,allocentric,135,1641.245,1,33
27,allocentric,135,991.44,1,34
27,allocentric,-45,1393.485,1,35
27,allocentric,-90,774.54,1,36
27,allocentric,-135,915.65,1,37
27,allocentric,90,1229.825,1,38
27,allocentric,45,1358.47,1,39
27,allocentric,180,1459.245,1,40
27,allocentric,-90,915.905,1,41
27,allocentric,90,908.415,1,42
27,allocentric,180,1477.545,1,43
27,allocentric,-90,792.46,1,44
27,allocentric,-45,858.575,1,45
27,allocentric,0,1242.395,1,46
27,allocentric,-135,798.05,1,47
27,allocentric,180,1191.535,1,48
27,allocentric,90,941.2,1,49
27,allocentric,90,928.96,1,50
27,allocentric,135,1006.405,1,51
27,allocentric,90,1324.465,1,52
27,allocentric,135,1157.825,1,53
27,allocentric,-90,877.86,1,54
27,allocentric,45,1048.655,1,55
27,allocentric,-135,1477.08,1,56
27,allocentric,-45,1474.43,1,57
27,allocentric,-135,924.215,1,58
27,allocentric,135,793.055,1,59
27,allocentric,90,879.555,1,60
27,allocentric,0,745.815,1,61
27,allocentric,45,1090.96,1,62
27,allocentric,180,1027.985,1,63
27,allocentric,135,1007.37,1,64
27,allocentric,0,693.035,1,65
27,allocentric,135,741.225,1,66
27,allocentric,135,1032.02,1,67
27,allocentric,135,628.24,0,68
27,allocentric,-90,1275.215,1,69
27,allocentric,180,1060.145,1,70
27,allocentric,45,1567.25,1,71
27,allocentric,-90,933.155,1,72
27,allocentric,-135,1198.4,1,73
27,allocentric,90,1007.99,1,74
27,allocentric,45,1124.085,1,75
27,allocentric,135,1209.265,1,76
27,allocentric,-45,790.545,1,77
27,allocentric,-135,1357.48,1,78
27,allocentric,135,891.935,1,79
27,allocentric,0,693.52,1,80
27,allocentric,90,1075.32,1,81
27,allocentric,-45,874.02,1,82
27,allocentric,135,1212.76,1,83
27,allocentric,-90,881.865,1,84
27,allocentric,45,807.775,1,85
27,allocentric,45,673.06,1,86
27,allocentric,-45,589.315,1,87
27,allocentric,45,2379.05,1,88
27,allocentric,0,924.695,1,89
27,allocentric,90,1112.77,1,90
27,allocentric,0,898.04,1,91
27,allocentric,90,1347.665,1,92
27,allocentric,180,941.145,1,93
27,allocentric,0,672.995,1,94
27,allocentric,180,1150.735,1,95
27,allocentric,-90,1445.565,1,96
27,allocentric,-135,1374.695,1,97
27,allocentric,45,1343.69,1,98
27,allocentric,0,751.18,1,99
27,allocentric,-45,1307.34,1,100
27,allocentric,135,1274.84,1,101
27,allocentric,0,807.42,1,102
27,allocentric,-45,847.68,1,103
27,allocentric,-135,1163.325,1,104
27,allocentric,-45,1024.515,1,105
27,allocentric,-45,924.03,1,106
27,allocentric,-90,943.95,1,107
27,allocentric,-90,907.27,1,108
27,allocentric,180,1458.36,1,109
27,allocentric,-90,1022.875,1,110
28,egocentric,-45,1244.375,1,0
28,egocentric,135,1384.345,1,1
28,egocentric,135,1497.165,1,2
28,egocentric,135,1121.08,1,3
28,egocentric,90,722.35,1,4
28,egocentric,0,858.995,1,5
28,egocentric,-90,1500.68,1,6
28,egocentric,-45,1067.76,1,7
28,egocentric,-45,765.045,1,8
28,egocentric,-135,1170.1,1,9
28,egocentric,-135,1486.85,1,10
28,egocentric,-135,1123.155,1,11
28,egocentric,-135,630.39,1,12
28,egocentric,-90,649.005,1,13
28,egocentric,-135,949.11,1,14
28,egocentric,90,1065.07,1,15
28,egocentric,135,1148.335,1,16
28,egocentric,135,832.91,1,17
28,egocentric,-45,696.97,1,18
28,egocentric,-90,764.41,1,19
28,egocentric,-135,735.125,1,20
28,egocentric,90,731.78,1,21
28,egocentric,0,690.74,1,22
28,egocentric,-45,634.845,1,23
28,egocentric,-90,750.05,1,24
28,egocentric,-135,899.155,1,25
28,egocentric,0,724.13,1,26
28,egocentric,0,796.67,1,27
28,egocentric,90,804.995,1,28
28,egocentric,180,967.035,1,29
28,egocentric,0,667.09,1,30
28,egocentric,45,565.26,1,31
28,egocentric,0,483.265,1,32
28,egocentric,-135,520.42,0,33
28,egocentric,-90,828.29,1,34
28,egocentric,90,607.45,1,35
28,egocentric,45,799.685,1,36
28,egocentric,90,688.23,1,37
28,egocentric,45,759.17,1,38
28,egocentric,-45,980.85,1,39
28,egocentric,0,534.845,1,40
28,egocentric,135,665.855,1,41
28,egocentric,0,519.41,1,42
28,egocentric,-45,884.31,1,43
28,egocentric,-90,1099.405,1,44
28,egocentric,180,884.505,1,45
28,egocentric,135,798.665,1,46
28,egocentric,45,932.96,1,47
28,egocentric,45,781.75,1,48
28,egocentric,0,617.425,1,49
28,egocentric,180,1390.445,1,50
28,egocentric,-90,965.06,1,51
28,egocentric,0,640.37,1,52
28,egocentric,45,615.075,1,53
28,egocentric,45,847.38,1,54
28,egocentric,-90,641.095,1,55
28,egocentric,45,587.265,1,56
28,egocentric,135,1582.14,1,57
28,egocentric,-135,751.78,1,58
28,egocentric,180,718.58,1,59
28,egocentric,90,750.685,1,60
28,egocentric,-135,883.295,1,61
28,egocentric,-135,678.14,1,62
28,egocentric,180,1241.305,1,63
28,egocentric,0,699.15,1,64
28,egocentric,90,524.635,1,65
28,egocentric,90,1038.21,1,66
28,egocentric,-90,989.235,1,67
28,egocentric,180,982.005,1,68
28,egocentric,0,834.52,1,69
28,egocentric,180,884.515,1,70
28,egocentric,-90,863.51,1,71
28,egocentric,-90,801.245,1,72
28,egocentric,180,875.895,1,73
28,egocentric,45,967.52,1,74
28,egocentric,-135,1814.38,1,75
28,egocentric,45,844.18,1,76
28,egocentric,180,733.205,1,77
28,egocentric,180,749,1,78
28,egocentric,-45,769.78,1,79
28,egocentric,135,581.29,1,80
28,egocentric,45,601.995,1,81
28,egocentric,45,590.325,1,82
28,egocentric,90,817.225,1,83
28,egocentric,-45,640.2,1,84
28,egocentric,-45,859.415,1,85
28,egocentric,-90,786.67,1,86
