trial,ID,cue,direction,response,rt,choice,correct,condition,mean_C,sd_C,trial_type
2076,SU6460,none,right,0,0.956930297994404,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2077,SU6460,left,left,1,0.8200607910039253,right,0,valid,0.7345113326619624,0.2437698370620411,OK
2078,SU6460,none,left,0,0.5922684420002042,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2079,SU6460,none,left,1,0.8377663329956704,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2080,SU6460,left,left,0,1.276442625996424,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2081,SU6460,right,right,1,1.096930201005307,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2082,SU6460,none,right,1,1.4387351919940556,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2083,SU6460,right,right,1,0.7751835559975007,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2084,SU6460,left,left,1,0.7542402319959365,right,0,valid,0.7345113326619624,0.2437698370620411,OK
2085,SU6460,none,right,0,0.7928449749961146,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2086,SU6460,none,right,1,0.7258323630012455,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2087,SU6460,none,left,1,0.6413711100030923,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2088,SU6460,none,left,0,0.35468758799834177,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2089,SU6460,none,right,1,0.5417333200020948,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2090,SU6460,none,right,1,0.6955618850042811,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2091,SU6460,left,right,1,0.6360447250044672,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
2092,SU6460,none,right,1,0.6520254780043615,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2093,SU6460,none,right,1,1.2851589119964046,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2094,SU6460,none,right,0,0.7311068670023815,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2095,SU6460,none,left,1,0.6311093389958842,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2096,SU6460,none,right,1,0.917541443996015,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2097,SU6460,none,right,1,0.7777618899999652,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2098,SU6460,none,left,1,0.9426534059966798,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2099,SU6460,none,right,0,0.8787135279999347,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2100,SU6460,none,left,1,0.5571021590003511,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2101,SU6460,right,left,1,0.6341308229966671,right,0,invalid,0.7537437478937564,0.24844249026586113,OK
2102,SU6460,right,right,1,0.6737998820026405,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2103,SU6460,right,right,1,0.6198055899949395,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2104,SU6460,none,right,1,0.6483358900004532,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2105,SU6460,right,right,1,0.5865616549999686,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2106,SU6460,left,left,1,0.5533906740020029,right,0,valid,0.7345113326619624,0.2437698370620411,OK
2107,SU6460,none,right,1,0.6540658380035893,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2108,SU6460,right,right,1,0.6694468580026296,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2109,SU6460,right,right,0,0.8040798379952321,left,0,valid,0.7345113326619624,0.2437698370620411,OK
2110,SU6460,right,left,1,0.5594660549977561,right,0,invalid,0.7537437478937564,0.24844249026586113,OK
2111,SU6460,left,left,0,1.3581777380022686,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2112,SU6460,left,left,1,1.157853889999387,right,0,valid,0.7345113326619624,0.2437698370620411,OK
2113,SU6460,right,right,0,0.8750331870032824,left,0,valid,0.7345113326619624,0.2437698370620411,OK
2114,SU6460,right,right,1,1.401430221994815,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2115,SU6460,left,left,1,1.0685162649970152,right,0,valid,0.7345113326619624,0.2437698370620411,OK
2116,SU6460,right,right,1,1.211470868998731,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2117,SU6460,left,right,1,1.002976222000143,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
2118,SU6460,none,right,1,0.7850910760025727,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2119,SU6460,none,left,1,0.8112450740009081,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2120,SU6460,none,right,0,1.0189068600011524,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2121,SU6460,left,left,0,0.8867972220032243,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2122,SU6460,left,right,1,0.7465737689999514,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
2123,SU6460,none,right,1,1.0900967050038162,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2124,SU6460,none,right,1,0.6696829260035884,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2125,SU6460,left,left,0,0.8291913450011634,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2126,SU6460,none,left,1,0.5856371289992239,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2127,SU6460,none,left,0,0.8113460020031198,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2128,SU6460,left,left,1,0.5712546119975741,right,0,valid,0.7345113326619624,0.2437698370620411,OK
2129,SU6460,left,left,1,0.625463012002001,right,0,valid,0.7345113326619624,0.2437698370620411,OK
2130,SU6460,none,right,0,0.2858549440061324,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2131,SU6460,none,left,0,0.5909730560015305,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2132,SU6460,none,left,1,0.8257299870019779,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2133,SU6460,none,right,1,0.5116476620023604,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2134,SU6460,left,right,0,0.4359967749987846,left,0,invalid,0.7537437478937564,0.24844249026586113,OK
2135,SU6460,none,right,1,0.4664309579966357,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2136,SU6460,none,left,1,0.5172912220004946,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2137,SU6460,none,left,0,0.6394516569998814,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2138,SU6460,left,right,1,0.5441042309976183,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
2139,SU6460,none,left,1,0.8201643940046779,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2140,SU6460,none,left,1,0.7003815319985733,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2141,SU6460,none,left,0,0.392379320001055,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2142,SU6460,none,left,1,0.4438489680032944,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2143,SU6460,right,right,1,0.7120535330031998,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2144,SU6460,left,left,1,0.8039264350009034,right,0,valid,0.7345113326619624,0.2437698370620411,OK
2145,SU6460,none,left,0,0.8357337249981356,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2146,SU6460,left,left,1,1.090124577996903,right,0,valid,0.7345113326619624,0.2437698370620411,OK
2147,SU6460,none,left,0,0.6044441990015912,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2148,SU6460,left,left,1,0.5026102400006494,right,0,valid,0.7345113326619624,0.2437698370620411,OK
2149,SU6460,right,right,0,0.6158587629979593,left,0,valid,0.7345113326619624,0.2437698370620411,OK
2150,SU6460,left,left,0,0.28352283599815564,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2151,SU6460,none,left,0,0.7569448100039153,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2152,SU6460,left,left,1,0.5474687310052104,right,0,valid,0.7345113326619624,0.2437698370620411,OK
2153,SU6460,right,right,1,0.4368335899998783,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2154,SU6460,right,right,1,0.3871493819970055,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2155,SU6460,right,left,1,0.4871389129984891,right,0,invalid,0.7537437478937564,0.24844249026586113,OK
2156,SU6460,none,right,0,0.7872437110054307,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2157,SU6460,none,right,1,0.3665134540060535,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2158,SU6460,none,right,1,0.3566909469955135,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2159,SU6460,right,right,1,0.2647356790039339,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2160,SU6460,left,right,0,0.31753443100024015,left,0,invalid,0.7537437478937564,0.24844249026586113,OK
2161,SU6460,left,left,1,0.5523424820057699,right,0,valid,0.7345113326619624,0.2437698370620411,OK
2162,SU6460,none,left,0,0.8606964420032455,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2163,SU6460,none,left,1,0.45085428599850275,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2164,SU6460,right,left,1,0.3905658829971798,right,0,invalid,0.7537437478937564,0.24844249026586113,OK
2165,SU6460,none,left,1,0.5957070299991756,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2166,SU6460,none,left,0,0.5694910950041958,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2167,SU6460,left,left,1,1.202666005003266,right,0,valid,0.7345113326619624,0.2437698370620411,OK
2168,SU6460,right,right,1,0.9007106899953214,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2169,SU6460,right,left,0,0.9406660390013712,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
2170,SU6460,none,right,1,0.6350803679961246,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2171,SU6460,none,right,0,0.45119098800205393,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2172,SU6460,none,left,1,0.7816976009999053,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2173,SU6460,right,right,0,0.7201085900014732,left,0,valid,0.7345113326619624,0.2437698370620411,OK
2174,SU6460,right,right,1,0.6139831260006758,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2175,SU6460,left,left,0,0.8374309439968783,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2176,SU6460,right,right,1,0.6090205500004231,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2177,SU6460,none,right,0,0.5321037300018361,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2178,SU6460,right,right,1,0.6382899099990027,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2179,SU6460,none,right,0,0.6652994269970804,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2180,SU6460,none,right,1,0.7866997809978784,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2181,SU6460,left,left,0,0.5358367209992139,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2182,SU6460,none,right,1,0.553055618001963,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2183,SU6460,none,right,1,0.6297565369968652,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2184,SU6460,none,right,1,0.612705362997076,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2185,SU6460,none,left,0,0.6028341830024146,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2186,SU6460,left,left,1,0.8105066930002067,right,0,valid,0.7345113326619624,0.2437698370620411,OK
2187,SU6460,left,left,0,0.517693010995572,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2188,SU6460,none,right,1,1.1945443960066768,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2189,SU6460,right,left,0,0.8092096440013847,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
2190,SU6460,none,right,1,1.0185448060001363,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2191,SU6460,left,left,0,0.6098893970047357,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2192,SU6460,none,right,0,0.9369319670004188,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2193,SU6460,left,left,1,0.49734119099593954,right,0,valid,0.7345113326619624,0.2437698370620411,OK
2194,SU6460,right,right,0,0.49979494299623184,left,0,valid,0.7345113326619624,0.2437698370620411,OK
2195,SU6460,right,right,1,0.6837171270017279,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2196,SU6460,right,right,0,0.4028939999989234,left,0,valid,0.7345113326619624,0.2437698370620411,OK
2197,SU6460,none,right,1,0.688174496004649,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2198,SU6460,none,right,1,0.6437167110052542,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2199,SU6460,left,right,1,0.6586500570047065,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
2200,SU6460,none,right,1,0.6586209500019322,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2201,SU6460,right,right,0,0.4438840799994068,left,0,valid,0.7345113326619624,0.2437698370620411,OK
2202,SU6460,none,left,1,0.42340187299851095,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2203,SU6460,right,right,1,0.41282640599820297,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2204,SU6460,right,right,0,0.9719540190053522,left,0,valid,0.7345113326619624,0.2437698370620411,OK
2205,thyo15,left,left,0,0.9260168028995396,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2206,thyo15,none,left,0,0.740286021027714,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2207,thyo15,none,left,1,1.1307744679506868,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2208,thyo15,left,left,0,0.7448949229437858,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2209,thyo15,right,right,1,0.7906781928613782,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2210,thyo15,left,right,1,1.037812588037923,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
2211,thyo15,right,right,1,1.0315551159437746,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2212,thyo15,none,left,0,0.8792076529935002,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2213,thyo15,left,right,1,0.8403605760540813,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
2214,thyo15,right,left,0,0.9329211190342904,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
2215,thyo15,none,left,0,0.8277161289006472,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2216,thyo15,right,right,1,0.8291737560648471,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2217,thyo15,none,right,1,0.7831935479771346,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2218,thyo15,none,right,0,0.993832723936066,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2219,thyo15,left,left,0,1.095078170998022,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2220,thyo15,none,right,1,0.9777749720960855,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2221,thyo15,left,left,1,0.9951869598589838,right,0,valid,0.7345113326619624,0.2437698370620411,OK
2222,thyo15,none,right,1,0.804789463058114,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2223,thyo15,left,left,0,0.8357333499006927,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2224,thyo15,right,left,1,1.3467543390579522,right,0,invalid,0.7537437478937564,0.24844249026586113,OK
2225,thyo15,none,right,0,0.9885391758289188,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2226,thyo15,none,left,1,1.124843138968572,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2227,thyo15,right,right,0,0.9643285828642548,left,0,valid,0.7345113326619624,0.2437698370620411,OK
2228,thyo15,none,right,1,0.7982228128239512,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2229,thyo15,right,left,0,0.995324244024232,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
2230,thyo15,none,right,1,1.0912411850877106,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2231,thyo15,right,right,1,1.377487685997039,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2232,thyo15,none,right,1,0.8838103341404349,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2233,thyo15,right,right,1,1.0008444448467344,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2234,thyo15,right,right,1,1.0405054909642786,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2235,thyo15,right,right,1,0.8324915869161487,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2236,thyo15,right,right,1,0.7245307029224932,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2237,thyo15,none,left,0,0.7010538747999817,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2238,thyo15,left,left,0,0.9435506400186568,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2239,thyo15,none,left,0,1.1677069740835575,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2240,thyo15,left,left,0,1.1551058820914477,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2241,thyo15,none,left,1,0.7975770200137049,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2242,thyo15,none,right,1,0.6502145009581,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2243,thyo15,left,left,1,0.8405632490757853,right,0,valid,0.7345113326619624,0.2437698370620411,OK
2244,thyo15,right,right,1,0.6674048129934818,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2245,thyo15,left,right,1,0.5782072141300887,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
2246,thyo15,none,left,1,1.3602858709637076,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2247,thyo15,none,left,0,0.9541576858609916,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2248,thyo15,right,right,1,0.534879056038335,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2249,thyo15,none,left,0,0.8735303380526602,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2250,thyo15,left,left,0,1.0672570960596204,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2251,thyo15,none,right,0,0.788136919029057,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2252,thyo15,none,left,0,1.0131888699252158,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2253,thyo15,none,right,0,0.8808465080801398,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2254,thyo15,left,left,1,0.8757114298641682,right,0,valid,0.7345113326619624,0.2437698370620411,OK
2255,thyo15,none,right,0,0.8472015080042183,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2256,thyo15,left,left,1,0.9206358951050788,right,0,valid,0.7345113326619624,0.2437698370620411,OK
