subj,session,block,trial,set_size,response_size_list,response_size_new_words,tested,response,rt,correct,response_category
20,2,2,9,8,8,0,2,1018,6.682,0,intrusion
20,2,2,10,4,1,1,3,718,1.478,1,correct
20,2,2,11,4,2,0,1,668,1.261,1,correct
20,2,2,12,4,0,0,1,150,-1,1,correct
20,2,2,13,6,4,4,1,381,1.507,1,correct
20,2,2,14,6,6,4,1,905,1.635,1,correct
20,2,2,15,6,6,0,6,528,1.615,1,correct
20,2,2,16,2,2,0,2,241,1.396,1,correct
20,2,2,17,6,2,2,2,553,1.857,1,correct
20,2,2,18,4,2,2,4,88,1.292,1,correct
20,2,2,19,8,8,4,6,771,6.597,0,intrusion
20,2,2,20,2,0,0,2,640,-1,1,correct
20,2,2,21,6,2,0,6,937,1.516,1,correct
20,2,2,22,8,4,0,6,542,2.038,1,correct
20,2,2,23,4,4,4,1,1175,1.39,0,new
20,2,2,24,8,4,4,6,332,1.535,1,correct
20,2,2,25,8,0,0,7,200,-1,1,correct
20,2,2,26,6,1,1,4,858,1.953,1,correct
20,2,2,27,6,4,0,4,712,1.415,1,correct
20,2,2,28,8,2,2,1,706,1.598,1,correct
20,2,3,1,6,1,1,5,137,1.515,1,correct
