subject,imagery,signal_present,correct,rt
12,0,0,1,0.26439999997615815
12,0,1,1,0.20560000002384182
12,0,0,1,0.48480000007152557
12,0,1,1,0.16889999997615815
12,0,0,1,0.5285
12,0,1,1,0.31739999997615814
12,0,0,1,0.4198999999761581
12,0,0,0,0.19839999997615818
12,0,1,1,0.3482999999523163
12,0,0,0,0.3391000000238419
12,0,1,0,0.3542000000476837
12,0,1,1,0.4582999999523163
12,0,0,1,0.5028000000715256
12,0,1,1,0.22619999992847442
12,0,0,0,0.5318000000715256
12,0,0,1,0.335
12,0,1,1,0.3517999999523163
12,0,0,1,0.4047000000476837
12,0,0,0,0.4110999999046326
12,0,1,1,0.3248000000715256
12,0,1,1,0.3585
12,0,1,1,0.26439999997615815
13,1,0,0,3.4446000000238417
13,1,0,0,1.6092999999523165
13,1,1,1,1.325
13,1,1,1,1.1365
13,1,0,1,2.092
13,1,1,1,1.171899999976158
13,1,0,0,1.2037999999523166
13,1,1,1,0.8785
13,1,0,1,1.3944000000953674
13,1,1,1,1.178
13,1,0,1,1.3289000000953675
13,1,0,1,1.354399999976158
13,1,1,1,0.8836000000238419
13,1,1,1,0.8857000000476837
13,1,0,1,1.4911999999284744
13,1,1,1,0.866
13,1,0,1,1.163600000023842
13,1,1,1,0.8721000000238418
13,1,0,1,0.982399999976158
13,1,0,1,0.8995
13,1,1,1,0.8438999999761582
13,1,1,1,0.8183999999761581
13,1,0,1,0.981399999976158
13,1,1,1,0.8223999999761581
13,0,0,0,3.0716999999284744
13,0,0,1,2.328100000023842
13,0,1,1,1.6338000000715256
13,0,1,1,0.8487000000476838
13,0,0,1,1.1177999999523165
13,0,1,1,0.8856999999284745
13,0,1,1,0.7977999999523163
13,0,0,1,0.9132999999523164
13,0,1,1,0.7798999999761581
13,0,0,1,1.4737999999523166
13,0,0,1,0.9031999999284744
13,0,1,1,0.8356000000238418
13,0,0,1,0.8892999999523162
13,0,0,1,0.925600000023842
13,0,1,1,0.7817000000476837
13,0,0,0,0.8035
13,0,0,1,0.92
13,0,1,1,0.6846000000238418
13,0,1,1,0.7723999999761582
13,0,0,1,0.9516999999284744
13,0,1,1,0.8025
13,0,1,1,0.7072999999523163
13,0,0,1,1.0972999999523165
13,0,1,1,0.6624000000953675
13,0,0,1,1.747899999976158
13,0,0,1,1.852899999976158
13,0,1,1,1.2211000000238421
13,0,1,1,1.1055999999046326
13,0,1,1,0.9942000000476836
13,0,1,1,1.1196999999284745
13,0,1,1,0.7662000000476837
13,0,0,1,0.911100000023842
13,0,1,1,0.9062000000476836
13,0,1,1,1.3125
13,0,0,1,0.941899999976158
13,0,0,1,0.9264000000953674
13,0,0,1,0.8585
13,0,1,1,0.6972999999523163
13,0,0,1,1.1395
13,0,0,1,0.898
13,0,1,1,1.1102000000476835
13,0,0,1,1.0057000000476837
13,0,1,1,0.9848999999761581
13,0,1,1,0.8843999999761581
13,0,0,1,0.950399999976158
13,0,0,1,0.8036000000238419
13,0,1,1,0.9834000000953674
13,0,0,1,0.967399999976158
13,0,0,1,2.965100000023842
13,0,1,1,1.5333999999761578
13,0,1,1,1.046100000023842
13,0,1,0,1.3212999999523165
13,0,0,1,0.8796000000238419
13,0,1,0,0.899
13,0,1,0,0.8291000000238419
13,0,1,1,2.285099999904633
13,0,0,1,0.9172000000476837
13,0,0,1,0.9276999999284744
13,0,0,1,0.9227999999523164
13,0,1,1,0.9606000000238419
13,0,0,1,0.931600000023842
13,0,0,1,1.5577999999523164
13,0,1,1,0.837
13,0,0,1,1.1578000000715256
13,0,1,1,1.4127000000476835
13,0,1,1,1.1495999999046325
13,0,1,0,0.936899999976158
13,0,0,1,0.9617999999523164
13,0,0,1,0.8017999999523163
13,0,0,1,0.8287999999523162
13,0,1,1,1.0315999999046326
13,0,0,1,0.940399999976158
13,1,1,1,1.5601999999284744
13,1,1,0,4.3032999999523165
13,1,1,0,1.072899999976158
13,1,0,1,0.8031000000238419
13,1,1,0,0.8555
13,1,0,1,0.8501000000238419
13,1,0,1,0.8698999999761582
13,1,1,1,0.8212000000476837
13,1,0,1,1.012899999976158
13,1,1,1,0.9387000000476836
13,1,0,1,0.916
13,1,1,0,0.7906999999284744
13,1,0,1,0.887
13,1,0,1,0.7791000000238418
13,1,1,1,1.526
13,1,0,1,0.93
13,1,1,1,0.8661999999284744
13,1,0,1,0.9718999999761581
13,1,1,1,0.8253999999761581
13,1,0,0,0.971399999976158
13,1,1,1,0.7761000000238418
13,1,0,1,1.381600000023842
13,1,1,0,2.200900000095367
13,1,0,1,0.9635
13,1,1,1,1.169899999976158
13,1,0,1,1.5307999999523165
13,1,1,1,1.048
13,1,1,1,0.8610999999046326
13,1,1,1,0.8065999999046326
13,1,0,1,0.9563000000715256
13,1,1,1,0.8058999999761581
13,1,1,1,0.8323999999761581
13,1,0,1,0.914600000023842
13,1,0,1,0.8118000000715255
13,1,1,1,0.804
13,1,1,1,0.7252000000476837
13,1,1,1,0.7145
13,1,0,1,0.8863999999761581
13,1,1,1,0.8632999999523163
13,1,0,1,0.861
13,1,0,1,0.7878999999761581
13,1,0,0,0.7312000000476837
13,1,1,1,1.1045
13,1,0,1,0.8233000000715256
13,1,0,1,1.5465999999046325
13,1,0,1,0.8573000000715256
13,1,1,1,0.858
13,1,0,1,0.914100000023842
13,0,0,0,2.4815
13,0,1,1,0.8782000000476837
13,0,0,1,1.4191999999284743
13,0,1,1,0.929100000023842
13,0,0,1,0.9556999999284744
13,0,0,1,0.8551000000238419
13,0,0,1,0.8276000000238418
13,0,0,1,0.8371000000238419
13,0,0,1,0.7807000000476837
13,0,0,1,0.8545
13,0,1,1,0.922100000023842
13,0,1,1,0.7670999999046326
13,0,0,1,0.9065999999046326
13,0,1,1,0.9616999999284744
13,0,1,1,0.7941000000238418
13,0,0,1,0.9069000000953674
13,0,0,1,0.8118999999761581
13,0,1,1,0.8767999999523163
13,0,1,1,0.76
13,0,1,1,0.7291999999284744
13,0,1,1,0.7849000000953674
13,0,1,1,0.7241999999284744
13,0,1,1,0.6622999999523163
13,0,0,1,1.2311000000238421
13,1,1,1,1.6367000000476835
13,1,1,1,0.9160999999046325
13,1,0,1,1.464
13,1,0,1,0.8889000000953674
13,1,0,1,0.7753000000715256
13,1,0,1,0.8083999999761582
13,1,0,1,0.8069000000953674
13,1,0,1,0.8032000000476838
13,1,1,1,0.6997000000476837
13,1,1,1,0.8723000000715255
13,1,0,1,1.0461999999284743
13,1,1,1,0.5861000000238419
13,1,1,1,0.5828999999761582
13,1,1,1,0.7743999999761582
13,1,0,1,0.9592000000476836
13,1,0,1,0.8419000000953675
13,1,1,0,0.7822000000476838
13,1,0,1,0.8017999999523163
13,1,1,1,0.8496000000238418
13,1,1,1,0.7153999999761581
13,1,1,1,0.7585
13,1,0,1,1.021
13,1,0,1,0.8472999999523163
13,1,1,0,0.8343999999761581
13,1,0,1,1.159
13,1,0,0,1.3637000000476835
13,1,1,1,0.844
13,1,0,1,0.9132000000476836
13,1,1,1,0.8562000000476837
13,1,1,0,1.1197000000476836
13,1,0,1,0.8892999999523162
13,1,1,1,0.8751000000238418
13,1,0,1,0.9798999999761581
13,1,1,1,0.8921999999284744
13,1,0,1,0.910600000023842
13,1,1,1,0.8358999999761582
13,1,1,1,0.7588000000715256
13,1,1,1,0.7406999999284745
13,1,0,1,0.8944000000953675
13,1,0,1,0.7392999999523163
13,1,1,1,0.8501000000238419
13,1,1,1,0.7311000000238419
13,1,0,0,1.151
13,1,0,1,1.2088000000715255
13,1,0,1,0.8527999999523163
13,1,1,1,0.9006999999284744
13,1,1,1,0.7527999999523163
13,1,0,0,0.7671999999284744
13,0,0,0,1.8863999999761578
13,0,1,1,1.0886999999284743
13,0,0,1,0.9957999999523164
13,0,0,1,0.8415
13,0,1,1,0.9810999999046326
13,0,0,1,0.8286000000238418
13,0,0,1,0.7781000000238418
13,0,0,1,0.7713000000715255
13,0,0,1,0.8155999999046326
13,0,0,1,0.8461999999284744
13,0,0,0,1.888
13,0,1,1,0.9300999999046325
13,0,0,1,0.887
13,0,0,1,1.327
13,0,1,1,0.8306000000238418
13,0,1,1,0.7592000000476837
13,0,1,1,0.7558999999761581
13,0,0,1,0.9081999999284744
13,0,1,1,0.841
13,0,1,1,0.7362000000476837
13,0,1,1,0.7715999999046326
13,0,1,1,0.7699000000953674
13,0,1,1,0.8512999999523163
13,0,1,0,0.949100000023842
13,1,1,1,1.136
13,1,0,0,0.8766000000238419
13,1,0,1,0.9161999999284745
13,1,1,1,0.8416000000238418
13,1,1,1,0.7407999999523163
13,1,0,1,0.925
13,1,1,1,0.8925
13,1,1,1,1.2336999999284743
13,1,1,1,0.7776000000238419
13,1,0,1,0.8852000000476837
13,1,1,1,0.8001999999284745
13,1,1,1,0.7218999999761582
13,1,0,1,0.9078000000715256
13,1,1,1,0.8617000000476838
13,1,0,0,1.0878000000715256
13,1,0,1,0.8808999999761581
13,1,0,1,0.8352999999523163
13,1,1,1,1.172899999976158
13,1,0,1,0.970399999976158
13,1,0,1,0.8736999999284745
13,1,0,1,0.8636999999284745
13,1,1,1,0.8278000000715255
13,1,1,1,0.7093999999761581
13,1,0,1,1.5233000000715256
13,0,0,1,1.3492000000476836
13,0,1,1,1.1962999999523165
13,0,0,1,1.135600000023842
13,0,1,1,0.8383000000715256
13,0,0,1,1.0157000000476837
13,0,1,1,0.8967000000476837
13,0,0,1,0.922600000023842
13,0,0,0,0.8367999999523162
13,0,1,1,0.7395
13,0,1,1,0.7741000000238418
13,0,1,1,0.7651000000238418
13,0,0,0,0.7455
13,0,0,1,1.0202000000476836
13,0,0,1,0.8532000000476837
13,0,1,1,0.8484000000953674
13,0,1,1,0.7702000000476837
13,0,0,1,1.2168999999761578
13,0,0,1,0.8278999999761582
13,0,0,0,1.179
13,0,1,1,0.8727000000476837
13,0,1,1,0.7371000000238419
13,0,1,0,0.939100000023842
13,0,1,1,0.837
13,0,0,1,0.946
14,0,1,1,1.0215
14,0,1,1,0.41819999992847445
14,0,0,1,0.6631000000238418
14,0,1,1,0.3042000000476837
14,0,1,1,0.27430000007152555
14,0,1,1,0.28230000007152556
14,0,1,1,0.2501999999284744
14,0,1,1,0.3135
14,0,1,1,0.30339999997615813
14,0,0,0,0.6828000000715255
14,0,0,1,0.38770000004768373
14,0,1,1,0.23839999997615818
14,0,1,1,0.3147000000476837
14,0,1,1,0.3276000000238419
14,0,0,1,0.5091000000238418
14,0,1,1,0.3153000000715256
14,0,0,1,0.37989999997615814
14,0,0,1,0.46239999997615816
14,0,0,1,0.44870000004768373
14,0,0,0,0.5092000000476837
14,0,0,0,0.40339999997615816
14,0,0,1,0.2704000000953674
14,0,0,1,0.6933000000715256
14,0,0,0,0.33989999997615816
14,0,1,1,1.4908999999761579
14,0,1,1,0.33780000007152555
14,0,0,1,0.49360000002384186
14,0,1,1,0.2975
14,0,1,1,0.6431000000238418
14,0,1,1,0.37189999997615814
14,0,0,1,0.7435
14,0,1,1,0.387
14,0,1,1,0.33780000007152555
14,0,1,1,0.3395
14,0,0,0,0.5902999999523163
14,0,0,1,0.364
14,0,1,1,0.258
14,0,1,1,0.3057000000476837
14,0,0,1,0.4837000000476837
14,0,0,0,0.6898999999761581
14,0,0,1,0.21560000002384183
14,0,0,0,0.5811000000238419
14,0,1,1,0.3976000000238419
14,0,0,1,0.3555
14,0,0,0,0.5853999999761581
14,0,0,1,0.48480000007152557
14,0,0,1,0.6533999999761582
14,0,1,1,0.38870000004768374
14,1,0,1,1.6131999999284745
14,1,0,0,0.3142000000476837
14,1,1,1,0.2935
14,1,1,1,0.36939999997615813
14,1,0,0,0.3901000000238419
14,1,1,1,0.14839999997615813
14,1,1,1,0.011600000023841858
14,1,1,1,0.08029999995231628
14,1,1,1,0.21189999997615816
14,1,1,1,0.3082999999523163
14,1,0,0,0.5293000000715256
14,1,0,1,0.586
14,1,1,1,0.629
14,1,1,1,0.22220000004768373
14,1,0,0,0.3397999999523163
14,1,1,1,0.266
14,1,0,0,0.304
14,1,0,0,0.4222000000476837
14,1,1,1,0.2883999999761581
14,1,0,0,0.28730000007152556
14,1,0,1,0.4512999999523163
14,1,0,0,0.3407000000476837
14,1,1,1,0.23239999997615818
14,1,0,1,0.5697999999523163
14,0,0,0,0.8478999999761582
14,0,1,1,0.30960000002384186
14,0,0,1,0.43839999997615814
14,0,0,1,0.5197999999523163
14,0,1,1,0.24729999995231627
14,0,0,1,0.6118999999761582
14,0,0,1,1.0002000000476836
14,0,1,1,0.139
14,0,0,1,0.3911000000238419
14,0,1,1,0.45739999997615816
14,0,0,1,0.448
14,0,1,1,0.23489999997615818
14,0,1,1,0.35710000002384185
14,0,0,0,0.5707999999523163
14,0,1,1,0.1687000000476837
14,0,1,1,0.2787000000476837
14,0,0,1,0.5060999999046326
14,0,1,1,0.2915
14,0,0,1,0.25839999997615815
14,0,1,1,0.29579999995231626
14,0,1,1,0.23730000007152557
14,0,1,1,0.31910000002384187
14,0,0,1,0.3071999999284744
14,0,0,0,0.2105
14,0,0,1,0.9172000000476837
14,0,0,1,0.3508999999761581
14,0,1,1,0.24
14,0,0,1,0.5338000000715256
14,0,1,1,0.256
14,0,0,1,1.1228000000715255
14,0,1,1,0.3946000000238419
14,0,0,1,0.3571999999284744
14,0,0,1,0.7132999999523163
14,0,1,0,417.7592999999523
14,0,1,1,0.6958999999761581
14,0,1,1,0.25620000004768373
14,0,1,1,0.2521000000238418
14,0,1,1,0.2802000000476837
14,0,1,1,0.26970000004768374
14,0,0,1,0.38060000002384187
14,0,1,1,0.13610000002384187
14,0,1,1,0.30509999990463255
14,0,0,1,0.808
14,0,0,0,0.40030000007152555
14,0,0,0,0.38110000002384187
14,0,0,1,0.6021000000238419
14,0,0,0,0.44010000002384186
14,0,1,1,0.45370000004768374
14,1,0,0,0.34760000002384184
14,1,0,0,0.2265
14,1,0,0,0.20039999997615818
14,1,0,0,0.28810000002384184
14,1,1,1,0.7219000000953675
14,1,1,1,0.6216000000238419
14,1,0,0,0.41710000002384184
14,1,0,1,0.36660000002384185
14,1,1,1,0.5160999999046326
14,1,1,1,0.30889999997615813
14,1,1,1,0.2952000000476837
14,1,1,1,0.148
14,1,1,1,0.3082000000476837
14,1,0,0,0.35660000002384185
14,1,0,0,0.355
14,1,1,1,0.2678000000715256
14,1,0,0,0.402
14,1,0,0,0.3182999999523163
14,1,0,0,0.23659999990463257
14,1,1,1,0.05920000004768371
14,1,0,0,0.4575
14,1,1,1,0.13119999992847442
14,1,1,1,0.3132000000476837
14,1,1,1,0.2922000000476837
14,0,1,1,0.3147999999523163
14,0,1,1,0.254
14,0,1,1,0.26389999997615815
14,0,1,1,0.20910000002384183
14,0,1,1,0.2731000000238419
14,0,0,0,0.34730000007152556
14,0,0,1,0.3213000000715256
14,0,0,1,0.2277000000476837
14,0,0,0,0.06980000007152558
14,0,1,1,0.2115
14,0,1,1,0.26620000004768374
14,0,0,0,0.5168999999761581
14,0,0,0,0.395
14,0,1,1,0.22980000007152557
14,0,0,1,0.2927000000476837
14,0,1,1,0.29929999995231626
14,0,0,1,0.5588999999761581
14,0,0,0,0.4020999999046326
14,0,0,1,0.003799999952316284
14,0,1,1,0.0505
14,0,1,1,0.2805
14,0,0,1,0.6017000000476838
14,0,0,1,0.6947000000476837
14,0,1,1,0.227
14,0,0,0,0.3745
14,0,1,1,0.2966999999284744
14,0,0,1,0.2506000000238418
14,0,0,1,0.5805
14,0,1,1,0.09629999995231628
14,0,0,1,0.28969999992847445
14,0,0,1,0.39170000004768374
14,0,0,1,0.3601999999284744
14,0,0,0,0.323
14,0,1,1,0.27389999997615816
14,0,1,1,0.3176999999284744
14,0,0,1,0.24879999995231628
14,0,0,0,0.3302999999523163
14,0,1,1,0.41930000007152557
14,0,1,1,0.06070000004768371
14,0,1,1,0.47
14,0,0,1,0.4144000000953674
14,0,0,1,0.32809999990463257
14,0,0,1,0.385
14,0,1,1,0.3365
14,0,1,1,0.2707999999523163
14,0,1,1,0.3081999999284744
14,0,1,1,0.4297000000476837
14,0,1,1,0.2632999999523163
14,1,1,1,0.34969999992847445
14,1,0,0,0.5483000000715256
14,1,0,1,0.30689999997615813
14,1,0,0,0.38539999997615815
14,1,1,1,0.29279999995231626
14,1,1,1,0.4357999999523163
14,1,1,1,0.2887999999523163
14,1,0,0,0.44489999997615814
14,1,1,0,0.04370000004768371
14,1,0,0,0.4615
14,1,1,1,0.271
14,1,0,0,0.46230000007152555
14,1,1,1,0.3156999999284744
14,1,0,0,0.36589999997615813
14,1,1,1,0.47010000002384184
14,1,0,0,0.6402000000476837
14,1,1,1,0.265
14,1,0,0,0.42510000002384185
14,1,1,1,0.3086999999284744
14,1,0,1,0.36939999997615813
14,1,0,0,0.32039999997615815
14,1,1,1,0.2899000000953674
14,1,1,1,0.4805
14,1,0,1,0.03920000004768371
14,1,1,1,0.09520000004768371
14,1,1,1,0.28360000002384184
14,1,1,1,0.2957000000476837
14,1,0,0,0.3132000000476837
14,1,1,1,0.045
14,1,0,0,0.37389999997615814
14,1,0,0,0.3212999999523163
14,1,0,0,0.287
14,1,1,1,0.38120000004768373
14,1,0,0,0.4928000000715256
14,1,1,1,0.316
14,1,1,1,0.3045
14,1,1,1,0.06289999997615814
14,1,0,0,0.7105
14,1,1,1,0.291
14,1,1,1,0.276
14,1,0,0,0.3027000000476837
14,1,0,0,0.4
14,1,0,0,0.2558000000715256
14,1,0,0,0.30810000002384186
14,1,0,1,0.3248000000715256
14,1,0,0,0.3772000000476837
14,1,1,1,0.3142999999523163
14,1,1,1,0.38260000002384187
14,1,0,0,0.5934000000953674
14,1,1,1,0.26320000004768374
14,1,0,1,0.3145
14,1,1,1,0.25789999997615815
14,1,0,0,0.33
14,1,0,1,0.6568999999761581
14,1,0,1,0.32589999997615815
14,1,0,1,0.48660000002384185
14,1,1,1,0.2695
14,1,1,1,0.3342999999523163
14,1,0,0,0.3773000000715256
14,1,0,1,0.5497999999523163
14,1,1,1,0.28489999997615817
14,1,1,1,0.30660000002384186
14,1,1,1,0.36310000002384185
14,1,1,1,0.06409999990463257
14,1,1,1,0.26770000004768374
14,1,1,1,0.28980000007152557
14,1,0,1,0.5668999999761581
14,1,0,0,0.287
14,1,1,1,0.30379999995231627
14,1,0,0,0.3307999999523163
14,1,1,1,0.32539999997615815
14,1,0,0,0.32010000002384187
14,1,0,0,0.3811999999284744
14,1,0,0,0.386
14,1,0,1,0.45239999997615815
14,1,1,1,0.3377999999523163
14,1,0,0,0.32709999990463257
14,1,0,1,0.3732999999523163
14,1,1,1,0.2616999999284744
14,1,0,1,0.3178000000715256
14,1,1,1,0.24310000002384183
14,1,1,1,0.2895
14,1,0,1,0.7548000000715256
14,1,1,1,0.2847000000476837
14,1,1,1,0.11509999990463256
14,1,0,0,0.386
14,1,1,1,0.3417999999523163
14,1,0,0,0.4907000000476837
14,1,0,0,0.24989999997615817
14,1,1,1,0.2582999999523163
14,1,0,1,0.6162999999523163
14,1,0,0,0.2863999999761581
14,1,1,1,0.308
14,1,1,1,0.2903999999761581
14,1,1,1,0.28339999997615817
14,1,1,1,0.3625
15,0,1,1,1.9759000000059606
15,0,0,1,0.7016999999880791
15,0,1,1,0.325
15,0,0,1,0.4195
15,0,0,1,0.398
15,0,1,1,0.2900999999940395
15,0,0,1,0.8955999999940395
15,0,1,1,0.35490000000596045
15,0,0,1,0.4665
15,0,0,1,0.3954000000059605
15,0,1,1,0.29010000002384184
15,0,0,1,0.554800000011921
15,0,1,1,0.6045
15,0,1,1,0.3915
15,0,0,1,0.576199999988079
15,0,0,1,0.44140000000596047
15,0,1,0,0.48240000000596045
15,0,1,1,0.33509999999403955
15,0,0,1,0.3737999999821186
15,0,1,1,1.1725999999940395
15,0,1,1,0.511699999988079
15,0,1,0,0.407199999988079
15,0,0,1,0.39109999999403955
15,0,0,1,0.4275999999940395
15,0,1,1,2.4402999999821184
15,0,0,1,0.3944000000059605
15,0,0,1,0.6137000000178814
15,0,1,1,0.5232000000178814
15,0,1,1,0.717
15,0,1,0,0.41
15,0,1,1,0.379199999988079
15,0,0,1,0.480199999988079
15,0,0,1,0.4195
15,0,0,1,0.45809999999403955
15,0,1,1,0.43259999999403953
15,0,1,0,0.4875999999940395
15,0,0,1,0.8067000000178814
15,0,1,0,0.715199999988079
15,0,0,1,0.8054000000059605
15,0,0,1,0.7702000000178814
15,0,1,0,0.8977000000178814
15,0,1,1,0.5147000000178814
15,0,0,1,0.902899999976158
15,0,1,1,0.4090999999940395
15,0,0,1,0.40119999998807904
15,0,0,1,0.7922999999821186
15,0,0,1,0.6632999999821186
15,0,1,0,0.6680999999940396
15,1,0,0,1.846
15,1,1,1,0.32109999999403954
15,1,1,1,0.28020000001788137
15,1,0,1,0.5037999999821186
15,1,1,0,0.364199999988079
15,1,1,1,0.30140000000596046
15,1,0,1,0.37459999999403953
15,1,1,1,0.29819999998807906
15,1,0,1,0.2508999999761582
15,1,1,1,0.2826999999880791
15,1,1,1,0.208
15,1,1,1,0.3339000000059605
15,1,0,1,0.28519999998807904
15,1,1,0,0.2784000000059605
15,1,0,1,0.426300000011921
15,1,0,1,1.338600000023842
15,1,1,1,0.3712000000178814
15,1,1,0,2.0983000000119207
15,1,0,0,0.5435
15,1,0,0,0.7310999999940395
15,1,0,1,0.5824000000059605
15,1,1,1,0.16490000000596047
15,1,0,0,0.3384000000059605
15,1,0,0,0.489
15,1,1,1,0.9333000000119208
15,1,1,1,0.4762999999821186
15,1,0,1,0.9310999999940397
15,1,0,0,0.49640000000596046
15,1,1,1,0.32680000001192094
15,1,0,1,0.464
15,1,0,1,0.5235999999940395
15,1,1,1,0.27239999997615816
15,1,0,0,0.522
15,1,1,1,0.23610000002384182
15,1,0,1,0.6854000000059605
15,1,0,1,0.34159999999403956
15,1,0,1,0.49459999999403953
15,1,1,1,0.07619999998807907
15,1,1,1,0.3035
15,1,1,1,0.4890999999940395
15,1,1,1,0.3573999999761581
15,1,0,1,0.4252999999821186
15,1,1,1,0.046599999994039534
15,1,0,1,0.4255999999940395
15,1,0,1,0.46679999998211863
15,1,1,1,0.3252999999821186
15,1,0,1,0.4352000000178814
15,1,1,1,0.31730000001192094
15,1,0,1,1.2925
15,1,1,1,0.3382999999821186
15,1,0,1,0.696
15,1,0,1,0.8697999999821187
15,1,0,1,0.7804000000059604
15,1,1,1,0.0805
15,1,1,0,0.924
15,1,0,1,0.648699999988079
15,1,1,1,0.498199999988079
15,1,1,1,0.34029999998211863
15,1,0,1,0.34790000000596044
15,1,1,0,0.941
15,1,0,1,0.31230000001192093
15,1,0,1,0.2762999999821186
15,1,1,1,0.3245
15,1,1,1,0.301
15,1,1,1,0.4118999999761581
15,1,0,1,0.3832999999821186
15,1,1,1,0.31440000000596047
15,1,0,1,0.5510999999940396
15,1,1,1,0.5185
15,1,1,0,0.5300999999940396
15,1,0,1,0.9034000000059603
15,1,0,1,0.3335
15,0,0,1,0.36490000000596046
15,0,1,1,0.5863999999761581
15,0,0,1,0.3222000000178814
15,0,1,0,0.38559999999403954
15,0,1,1,0.5379000000059605
15,0,1,1,0.599300000011921
15,0,0,1,0.6132000000178814
15,0,1,1,0.31880000001192094
15,0,1,1,0.2945
15,0,0,0,0.378
15,0,0,1,0.3425
15,0,1,1,0.38159999999403954
15,0,1,1,0.39959999999403956
15,0,0,1,0.39569999998807903
15,0,0,1,0.4775
15,0,0,1,0.535
15,0,0,1,0.6607999999821186
15,0,1,1,0.3475
15,0,1,1,0.5257000000178814
15,0,0,1,0.6815999999940395
15,0,1,1,0.37490000000596047
15,0,1,1,0.6544000000059604
15,0,0,1,0.790800000011921
15,0,0,1,0.2595
15,0,0,1,1.175699999988079
15,0,1,1,0.36490000000596046
15,0,0,1,0.6361999999880791
15,0,1,1,0.39839999997615816
15,0,0,1,0.35590000000596045
15,0,1,1,0.386300000011921
15,0,0,1,0.4230999999940395
15,0,0,1,0.381199999988079
15,0,0,1,0.5192999999821186
15,0,1,1,0.6327000000178814
15,0,1,0,0.5982999999821186
15,0,0,1,0.4173999999761581
15,0,0,1,0.3844000000059605
15,0,0,0,0.5700999999940395
15,0,1,1,0.41390000000596044
15,0,1,1,0.5231000000238418
15,0,1,1,0.33409999999403955
15,0,0,1,0.3995
15,0,1,1,0.3942999999821186
15,0,0,1,0.411199999988079
15,0,1,1,0.7890999999940396
15,0,1,0,0.43009999999403953
15,0,0,1,0.44140000000596047
15,0,1,0,0.4850999999940395
15,0,1,1,0.4609000000059605
15,0,0,1,2.7935
15,0,0,1,0.33280000001192095
15,0,1,1,0.10290000000596046
15,0,0,1,0.41130000001192096
15,0,0,1,0.5161999999880791
15,0,0,1,0.35319999998807905
15,0,0,1,0.38439999997615815
15,0,1,1,0.3834000000059605
15,0,1,1,0.32109999999403954
15,0,0,1,0.34130000001192096
15,0,1,0,0.5214000000059604
15,0,0,1,0.433699999988079
15,0,1,0,0.37690000000596047
15,0,1,1,0.441199999988079
15,0,0,1,0.337
15,0,1,1,0.5142999999821186
15,0,0,1,0.3945
15,0,0,1,0.3805
15,0,1,0,0.645
15,0,1,1,0.365
15,0,1,1,0.35290000000596045
15,0,0,1,0.40459999999403956
15,0,1,0,0.5427999999821186
15,0,1,1,1.2664000000059605
15,0,0,1,0.387800000011921
15,0,1,1,0.5613000000119209
15,0,1,1,0.5915
15,0,0,1,0.34170000001788137
15,0,0,1,0.3386999999880791
15,0,1,1,0.25540000000596047
15,0,0,1,0.4265999999940395
15,0,1,1,0.372
15,0,1,0,0.3997000000178814
15,0,1,1,0.47140000000596044
15,0,1,1,1.260699999988079
15,0,0,1,0.36939999997615813
15,0,0,1,0.33759999999403956
15,0,0,1,0.4627999999821186
15,0,1,0,0.5575999999940395
15,0,0,1,0.3409000000059605
15,0,1,1,0.33209999999403955
15,0,0,1,0.40580000001192096
15,0,1,1,0.2769000000059605
15,0,0,1,0.5039000000059605
15,0,0,1,0.39619999998807903
15,0,0,0,0.4175
15,0,1,1,0.6373999999761581
15,1,0,1,0.7037000000178814
15,1,1,1,0.3622999999821186
15,1,0,1,0.487800000011921
15,1,1,0,0.5026000000238419
15,1,0,1,0.4597999999821186
15,1,0,1,0.5353000000119209
15,1,0,0,0.534800000011921
15,1,1,0,0.6200999999940395
15,1,0,1,0.5405
15,1,1,1,0.5144000000059604
15,1,1,0,0.3775
15,1,1,0,0.438800000011921
15,1,1,1,0.41640000000596045
15,1,1,0,0.47390000000596044
15,1,1,0,0.5285
15,1,1,0,0.3947999999821186
15,1,1,0,0.6495999999940395
15,1,0,1,0.6231999999880791
15,1,0,1,0.5444000000059604
15,1,0,1,1.443699999988079
15,1,0,0,0.6915999999940395
15,1,0,0,0.5610999999940396
15,1,0,0,0.45559999999403955
15,1,1,0,0.3377999999821186
15,1,1,1,0.7136000000238418
15,1,0,1,0.641
15,1,1,1,0.3535
15,1,0,1,0.421
15,1,1,1,0.3553999999761581
15,1,0,1,0.577
15,1,0,1,1.0125
15,1,0,1,0.494199999988079
15,1,1,0,0.5608000000119209
15,1,0,1,0.8382999999821186
15,1,1,1,0.30980000001192093
15,1,1,0,0.7620999999940395
15,1,0,1,0.5928999999761582
15,1,0,1,0.8315999999940396
15,1,0,0,0.47330000001192096
15,1,0,1,0.35540000000596045
15,1,1,1,0.1262999999821186
15,1,0,1,0.6236999999880791
15,1,0,1,0.4215999999940395
15,1,1,1,0.483
15,1,1,0,0.5601000000238419
15,1,1,1,0.2244000000059605
15,1,1,1,0.42890000000596046
15,1,1,1,0.5039000000059605
15,1,1,1,0.9444000000059604
15,1,1,1,0.5455
15,1,1,1,0.4485
15,1,1,1,0.37590000000596047
15,1,0,1,0.64
15,1,1,1,0.10640000000596046
15,1,1,1,0.3448000000119209
15,1,1,1,0.5024000000059604
