Subject,Time,condition,amplitude
7,-39.063,Non-Object,-0.52703
7,-37.109,Non-Object,-0.56341
7,-35.156,Non-Object,-0.60211
7,-33.203,Non-Object,-0.64263
7,-31.25,Non-Object,-0.67144
7,-29.297,Non-Object,-0.6619
7,-27.344,Non-Object,-0.61417
7,-25.391,Non-Object,-0.57149
7,-23.438,Non-Object,-0.56736
7,-21.484,Non-Object,-0.58777
7,-19.531,Non-Object,-0.60259
7,-17.578,Non-Object,-0.60691
7,-15.625,Non-Object,-0.62073
7,-13.672,Non-Object,-0.64819
7,-11.719,Non-Object,-0.6641
7,-9.7656,Non-Object,-0.65075
7,-7.8125,Non-Object,-0.61353
7,-5.8594,Non-Object,-0.56588
7,-3.9063,Non-Object,-0.51638
7,-1.9531,Non-Object,-0.47639
7,0,Non-Object,-0.46965
7,1.9531,Non-Object,-0.50499
7,3.9063,Non-Object,-0.56751
7,5.8594,Non-Object,-0.64003
7,7.8125,Non-Object,-0.70141
7,9.7656,Non-Object,-0.73623
7,11.719,Non-Object,-0.74905
7,13.672,Non-Object,-0.76389
7,15.625,Non-Object,-0.80081
7,17.578,Non-Object,-0.83589
7,19.531,Non-Object,-0.83548
7,21.484,Non-Object,-0.80635
7,23.438,Non-Object,-0.7657
7,25.391,Non-Object,-0.7165
7,27.344,Non-Object,-0.65916
7,29.297,Non-Object,-0.58873
7,31.25,Non-Object,-0.50943
7,33.203,Non-Object,-0.44941
7,35.156,Non-Object,-0.41468
7,37.109,Non-Object,-0.37308
7,39.063,Non-Object,-0.31533
7,41.016,Non-Object,-0.26479
7,42.969,Non-Object,-0.21551
7,44.922,Non-Object,-0.1346
7,46.875,Non-Object,-0.016015
7,48.828,Non-Object,0.13181
7,50.781,Non-Object,0.30463
7,52.734,Non-Object,0.48976
7,54.688,Non-Object,0.67383
7,56.641,Non-Object,0.83935
7,58.594,Non-Object,0.97646
7,60.547,Non-Object,1.1106
7,62.5,Non-Object,1.2845
7,64.453,Non-Object,1.5215
7,66.406,Non-Object,1.7968
7,68.359,Non-Object,2.0246
7,70.313,Non-Object,2.1109
7,72.266,Non-Object,2.0451
7,74.219,Non-Object,1.9084
7,76.172,Non-Object,1.7985
7,78.125,Non-Object,1.7809
7,80.078,Non-Object,1.8889
7,82.031,Non-Object,2.1267
7,83.984,Non-Object,2.4684
7,85.938,Non-Object,2.8907
7,87.891,Non-Object,3.3915
7,89.844,Non-Object,3.9714
7,91.797,Non-Object,4.6133
7,93.75,Non-Object,5.2745
7,95.703,Non-Object,5.8986
7,97.656,Non-Object,6.4154
7,99.609,Non-Object,6.7443
7,101.56,Non-Object,6.8258
7,103.52,Non-Object,6.634
7,105.47,Non-Object,6.1723
7,107.42,Non-Object,5.4871
7,109.38,Non-Object,4.6767
7,111.33,Non-Object,3.8602
7,113.28,Non-Object,3.127
7,115.23,Non-Object,2.5196
7,117.19,Non-Object,2.0482
7,119.14,Non-Object,1.69
7,121.09,Non-Object,1.3832
7,123.05,Non-Object,1.0725
7,125,Non-Object,0.76799
7,126.95,Non-Object,0.50934
7,128.91,Non-Object,0.3077
7,130.86,Non-Object,0.17451
7,132.81,Non-Object,0.12977
7,134.77,Non-Object,0.16381
7,136.72,Non-Object,0.23881
7,138.67,Non-Object,0.30379
7,140.63,Non-Object,0.3313
7,142.58,Non-Object,0.34268
7,144.53,Non-Object,0.36423
7,146.48,Non-Object,0.41127
7,148.44,Non-Object,0.48607
7,150.39,Non-Object,0.57261
7,152.34,Non-Object,0.67726
7,154.3,Non-Object,0.81309
7,156.25,Non-Object,0.97008
7,158.2,Non-Object,1.1376
7,160.16,Non-Object,1.3091
7,162.11,Non-Object,1.4715
7,164.06,Non-Object,1.6097
7,166.02,Non-Object,1.7269
7,167.97,Non-Object,1.8444
7,169.92,Non-Object,1.9816
7,171.88,Non-Object,2.1368
7,173.83,Non-Object,2.304
7,175.78,Non-Object,2.5041
7,177.73,Non-Object,2.7492
7,179.69,Non-Object,3.0259
7,181.64,Non-Object,3.3302
7,183.59,Non-Object,3.6597
7,185.55,Non-Object,3.9993
7,187.5,Non-Object,4.3269
7,189.45,Non-Object,4.6175
7,191.41,Non-Object,4.8669
7,193.36,Non-Object,5.0989
7,195.31,Non-Object,5.3541
7,197.27,Non-Object,5.657
7,199.22,Non-Object,5.9641
7,201.17,Non-Object,6.1918
7,203.13,Non-Object,6.3149
7,205.08,Non-Object,6.3892
7,207.03,Non-Object,6.4682
7,208.98,Non-Object,6.5492
7,210.94,Non-Object,6.619
7,212.89,Non-Object,6.7014
7,214.84,Non-Object,6.8123
7,216.8,Non-Object,6.9202
7,218.75,Non-Object,6.9792
7,220.7,Non-Object,6.9746
7,222.66,Non-Object,6.9339
7,224.61,Non-Object,6.8829
7,226.56,Non-Object,6.8335
7,228.52,Non-Object,6.817
7,230.47,Non-Object,6.8461
7,232.42,Non-Object,6.8966
7,234.38,Non-Object,6.9395
7,236.33,Non-Object,6.9404
7,238.28,Non-Object,6.8829
7,240.23,Non-Object,6.7949
7,242.19,Non-Object,6.7105
7,244.14,Non-Object,6.6434
7,246.09,Non-Object,6.604
7,248.05,Non-Object,6.6026
7,250,Non-Object,6.636
7,251.95,Non-Object,6.7047
7,253.91,Non-Object,6.8337
7,255.86,Non-Object,7.0239
7,257.81,Non-Object,7.2209
7,259.77,Non-Object,7.3928
7,261.72,Non-Object,7.5608
7,263.67,Non-Object,7.7387
7,265.63,Non-Object,7.9156
7,267.58,Non-Object,8.077
7,269.53,Non-Object,8.2084
7,271.48,Non-Object,8.2974
7,273.44,Non-Object,8.3605
7,275.39,Non-Object,8.4417
7,277.34,Non-Object,8.5627
7,279.3,Non-Object,8.708
7,281.25,Non-Object,8.8539
7,283.2,Non-Object,8.9828
7,285.16,Non-Object,9.0855
7,287.11,Non-Object,9.1513
7,289.06,Non-Object,9.1776
7,291.02,Non-Object,9.1956
7,292.97,Non-Object,9.2304
7,294.92,Non-Object,9.243
7,296.88,Non-Object,9.1788
7,298.83,Non-Object,9.0558
7,300.78,Non-Object,8.9437
7,302.73,Non-Object,8.8822
7,304.69,Non-Object,8.8575
7,306.64,Non-Object,8.8244
7,308.59,Non-Object,8.7422
7,310.55,Non-Object,8.612
7,312.5,Non-Object,8.4683
7,314.45,Non-Object,8.342
7,316.41,Non-Object,8.246
7,318.36,Non-Object,8.1638
7,320.31,Non-Object,8.0676
7,322.27,Non-Object,7.9591
7,324.22,Non-Object,7.8606
7,326.17,Non-Object,7.7823
7,328.13,Non-Object,7.713
7,330.08,Non-Object,7.6344
7,332.03,Non-Object,7.5545
7,333.98,Non-Object,7.5
7,335.94,Non-Object,7.4647
7,337.89,Non-Object,7.4182
7,339.84,Non-Object,7.3506
7,341.8,Non-Object,7.2721
7,343.75,Non-Object,7.197
7,345.7,Non-Object,7.1311
7,347.66,Non-Object,7.0728
7,349.61,Non-Object,7.0312
7,351.56,Non-Object,7.0225
7,353.52,Non-Object,7.0527
7,355.47,Non-Object,7.1082
7,357.42,Non-Object,7.1572
7,359.38,Non-Object,7.1838
7,361.33,Non-Object,7.2037
7,363.28,Non-Object,7.2238
7,365.23,Non-Object,7.2152
7,367.19,Non-Object,7.1439
7,369.14,Non-Object,7.0223
7,371.09,Non-Object,6.9041
7,373.05,Non-Object,6.8251
7,375,Non-Object,6.793
7,376.95,Non-Object,6.8029
7,378.91,Non-Object,6.8299
7,380.86,Non-Object,6.8501
7,382.81,Non-Object,6.8501
7,384.77,Non-Object,6.8117
7,386.72,Non-Object,6.7277
7,388.67,Non-Object,6.6223
7,390.63,Non-Object,6.5282
7,392.58,Non-Object,6.459
7,394.53,Non-Object,6.4166
7,396.48,Non-Object,6.4029
7,398.44,Non-Object,6.417
8,-99.609,Non-Object,-0.1681
8,-97.656,Non-Object,-0.16004
8,-95.703,Non-Object,-0.12277
8,-93.75,Non-Object,-0.07574
8,-91.797,Non-Object,-0.053132
8,-89.844,Non-Object,-0.04932
8,-87.891,Non-Object,-0.040796
8,-85.938,Non-Object,-0.03622
8,-83.984,Non-Object,-0.048938
8,-82.031,Non-Object,-0.067393
8,-80.078,Non-Object,-0.066646
8,-78.125,Non-Object,-0.039257
8,-76.172,Non-Object,-0.011502
8,-74.219,Non-Object,-0.013453
8,-72.266,Non-Object,-0.041393
8,-70.313,Non-Object,-0.068494
8,-68.359,Non-Object,-0.08207
8,-66.406,Non-Object,-0.089084
8,-64.453,Non-Object,-0.10087
8,-62.5,Non-Object,-0.13715
8,-60.547,Non-Object,-0.20956
8,-58.594,Non-Object,-0.287
8,-56.641,Non-Object,-0.33535
8,-54.688,Non-Object,-0.36936
8,-52.734,Non-Object,-0.40703
8,-50.781,Non-Object,-0.44319
8,-48.828,Non-Object,-0.48972
8,-46.875,Non-Object,-0.56236
8,-44.922,Non-Object,-0.64661
8,-42.969,Non-Object,-0.69648
8,-41.016,Non-Object,-0.68163
8,-39.063,Non-Object,-0.63488
8,-37.109,Non-Object,-0.58615
8,-35.156,Non-Object,-0.52871
8,-33.203,Non-Object,-0.4817
8,-31.25,Non-Object,-0.47124
8,-29.297,Non-Object,-0.48557
8,-27.344,Non-Object,-0.50011
8,-25.391,Non-Object,-0.51518
8,-23.438,Non-Object,-0.56348
8,-21.484,Non-Object,-0.65878
8,-19.531,Non-Object,-0.77092
8,-17.578,Non-Object,-0.86881
8,-15.625,Non-Object,-0.93921
8,-13.672,Non-Object,-0.97787
8,-11.719,Non-Object,-0.99972
8,-9.7656,Non-Object,-1.0285
8,-7.8125,Non-Object,-1.0657
8,-5.8594,Non-Object,-1.1231
8,-3.9063,Non-Object,-1.2321
8,-1.9531,Non-Object,-1.3803
8,0,Non-Object,-1.5044
8,1.9531,Non-Object,-1.5627
8,3.9063,Non-Object,-1.5726
8,5.8594,Non-Object,-1.5658
8,7.8125,Non-Object,-1.5559
8,9.7656,Non-Object,-1.5412
8,11.719,Non-Object,-1.5012
8,13.672,Non-Object,-1.4252
8,15.625,Non-Object,-1.3394
8,17.578,Non-Object,-1.2733
8,19.531,Non-Object,-1.229
8,21.484,Non-Object,-1.1912
8,23.438,Non-Object,-1.149
8,25.391,Non-Object,-1.1057
8,27.344,Non-Object,-1.0705
8,29.297,Non-Object,-1.0529
8,31.25,Non-Object,-1.0489
8,33.203,Non-Object,-1.0378
8,35.156,Non-Object,-1.0205
8,37.109,Non-Object,-1.0193
8,39.063,Non-Object,-1.0404
8,41.016,Non-Object,-1.0759
8,42.969,Non-Object,-1.1201
8,44.922,Non-Object,-1.1728
8,46.875,Non-Object,-1.2215
8,48.828,Non-Object,-1.2331
8,50.781,Non-Object,-1.1924
8,52.734,Non-Object,-1.1257
8,54.688,Non-Object,-1.0701
8,56.641,Non-Object,-1.047
8,58.594,Non-Object,-1.0372
8,60.547,Non-Object,-0.98287
8,62.5,Non-Object,-0.84879
8,64.453,Non-Object,-0.66291
8,66.406,Non-Object,-0.49609
8,68.359,Non-Object,-0.3928
8,70.313,Non-Object,-0.32484
8,72.266,Non-Object,-0.23418
8,74.219,Non-Object,-0.098894
8,76.172,Non-Object,0.06084
8,78.125,Non-Object,0.22709
8,80.078,Non-Object,0.40429
8,82.031,Non-Object,0.59499
8,83.984,Non-Object,0.78312
8,85.938,Non-Object,0.93296
8,87.891,Non-Object,1.0112
8,89.844,Non-Object,1.0204
8,91.797,Non-Object,1.0024
8,93.75,Non-Object,1.0251
8,95.703,Non-Object,1.1467
8,97.656,Non-Object,1.3872
8,99.609,Non-Object,1.7283
8,101.56,Non-Object,2.1117
8,103.52,Non-Object,2.4582
8,105.47,Non-Object,2.6932
8,107.42,Non-Object,2.7755
8,109.38,Non-Object,2.7325
8,111.33,Non-Object,2.6255
8,113.28,Non-Object,2.4899
8,115.23,Non-Object,2.3482
8,117.19,Non-Object,2.2102
8,119.14,Non-Object,2.035
8,121.09,Non-Object,1.7823
8,123.05,Non-Object,1.4585
8,125,Non-Object,1.0648
8,126.95,Non-Object,0.61478
8,128.91,Non-Object,0.16931
8,130.86,Non-Object,-0.22545
8,132.81,Non-Object,-0.57367
8,134.77,Non-Object,-0.91336
8,136.72,Non-Object,-1.2917
8,138.67,Non-Object,-1.7248000000000001
8,140.63,Non-Object,-2.1786
8,142.58,Non-Object,-2.5859
8,144.53,Non-Object,-2.8983
8,146.48,Non-Object,-3.1212
8,148.44,Non-Object,-3.2848
8,150.39,Non-Object,-3.4137
8,152.34,Non-Object,-3.5158
8,154.3,Non-Object,-3.5853
8,156.25,Non-Object,-3.6171
8,158.2,Non-Object,-3.6093
8,160.16,Non-Object,-3.575
8,162.11,Non-Object,-3.5504
8,164.06,Non-Object,-3.5644
8,166.02,Non-Object,-3.5982
8,167.97,Non-Object,-3.5915
8,169.92,Non-Object,-3.5119
8,171.88,Non-Object,-3.3784
8,173.83,Non-Object,-3.2014
8,175.78,Non-Object,-2.9656
8,177.73,Non-Object,-2.6664
8,179.69,Non-Object,-2.313
8,181.64,Non-Object,-1.9095
8,183.59,Non-Object,-1.4654
8,185.55,Non-Object,-0.99903
8,187.5,Non-Object,-0.5241
8,189.45,Non-Object,-0.057879
8,191.41,Non-Object,0.38751
8,193.36,Non-Object,0.81857
8,195.31,Non-Object,1.2429
8,197.27,Non-Object,1.6605
8,199.22,Non-Object,2.0711
8,201.17,Non-Object,2.4774
8,203.13,Non-Object,2.8783
8,205.08,Non-Object,3.2586
8,207.03,Non-Object,3.6082
8,208.98,Non-Object,3.9487
8,210.94,Non-Object,4.2927
8,212.89,Non-Object,4.6018
8,214.84,Non-Object,4.8347
8,216.8,Non-Object,5.0194
8,218.75,Non-Object,5.2237
8,220.7,Non-Object,5.46
8,222.66,Non-Object,5.6887
8,224.61,Non-Object,5.8997
8,226.56,Non-Object,6.1094
8,228.52,Non-Object,6.3104
8,230.47,Non-Object,6.4822
8,232.42,Non-Object,6.6087
8,234.38,Non-Object,6.6743
8,236.33,Non-Object,6.6966
8,238.28,Non-Object,6.7336
8,240.23,Non-Object,6.8107
8,242.19,Non-Object,6.8953
8,244.14,Non-Object,6.9646
8,246.09,Non-Object,7.0343
8,248.05,Non-Object,7.1222
8,250,Non-Object,7.2417
8,251.95,Non-Object,7.3884
